Incident Date,Incident Time,Flight ID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
1-Jan-17,0011,NKS423,A320,1500,MCO,Green,No,Orlando,Florida
1-Jan-17,0104,ASH5771,CRJ9,7200,DTO,Green,No,Denton,Texas
1-Jan-17,0145,TCF2803,E170,5500,FDK,Green,No,Frederick,Maryland
1-Jan-17,0205,JBU543,E190,2000,PBI,White,No,West Palm Beach,Florida
1-Jan-17,0227,ASQ2821,CRJ2,8000,SAF,Green,No,Santa Fe,New Mexico
1-Jan-17,0240,EJA589,C565,8000,LVK,Green,No,Livermore,California
1-Jan-17,0312,SWA3019,B737,7000,LVK,Red ,No,Livermore,California
1-Jan-17,0315,VIR10K,A346,2900,FOK,Green,No,Westhampton Beach,New York
1-Jan-17,0352,UAL766,B738,13000,SFO,Green,No,San Francisco,California
1-Jan-17,0423,SKW5978,CRJ2,2500,BFL,Green,No,Bakersfield,California
1-Jan-17,0516,SWA3013,B738,12000,MRY,Blue,No,Monterey,California
1-Jan-17,0801,UAL194,B737,5000,SAN,Green,No,San Diego,California
1-Jan-17,0802,DCM4137,BE40,8000,ONT,Green,No,Ontario,California
1-Jan-17,2200,LIF1,A139,3000,BOS,Green,No,Boston,Massachusetts
1-Jan-17,2200,MEDEVAC1,A139 ,300,BOS,Green,No,Boston,Massachusetts
1-Jan-17,2305,AAL301,MD83,3000,DTW,Green,No,Detroit,Michigan
1-Jan-17,2325,DAL889,B717,11000,LGA,Green,No,New York,New York
2-Jan-17,0013,SKW4662,CRJ7,3000,TUL,Green,No,Tulsa,Oklahoma
2-Jan-17,0134,N711SR,PC12,5000,LAS,Green,No,Las Vegas,Nevada
2-Jan-17,0134,RSP613,E50P,5000,LAS,Green,No,Las Vegas,Nevada
2-Jan-17,0216,SWA3677,B737,5000,FLL,Green,No,Ft. Lauderdale,Florida
2-Jan-17,0218,GGN7292,B190,1800,SYR,Green,No,Syracuse,New York
2-Jan-17,0300,QXE574,DH8D,500,PDX,Green,No,Portland,Oregon
2-Jan-17,0320,DAL447,B767,8000,LAX,Green,No,Los Angeles,California
2-Jan-17,0323,SKW3488,E75S,1300,BUR,Green,No,Burbank,California
2-Jan-17,0325,DAL417,B767,2500,LAX,Green,No,Los Angeles,California
2-Jan-17,0328,SKW5738,E75,32000,STS,Green,No,Santa Rose,California
2-Jan-17,0330,ASA386,B739,6000,SFO,Green,No,San Francisco,California
2-Jan-17,0348,ASA421,B738,500,PDX,Green,No,Portland,Oregon
2-Jan-17,0427,QXE5,DH8D,500,PDX,Green,No,Portland,Oregon
2-Jan-17,0910,ASA184,B737,3000,SEA,Green,No,Seattle,Washington
2-Jan-17,1152,UAL197,B737,1600,GUM,Red, No,Guam,Guam
2-Jan-17,2337,AMF706,B190,300,MTN,Green,No,Baltimore,Maryland
3-Jan-17,0058,SWA4547,B737,5000,RNO,Green,No,Reno,Nevada
3-Jan-17,0123,TMC452,BE40,1800,MHT,Green,No,Manchester,New Hampshire
3-Jan-17,0130,AAY843,A320,3000,PIE,Red ,No,St. Petersburg-Clearwater,Florida
3-Jan-17,0139,AAY899,A320,3000,PIE,Red,No,St. Petersburg-Clearwater,Florida
3-Jan-17,0208,AAY877,MD83 ,3000,PIE,Red, No,St. Petersburg-Clearwater,Florida
3-Jan-17,0215,SWA3725,B737,26000,DHN,Green,No,Dothan,Alabama
3-Jan-17,0225,VHT11,GLF3,13000,RIL,Green,No,Rifle,Colorado
3-Jan-17,0247,PRD9,GLF4,5000,LAS,Green,No,Las Vegas,Nevada
3-Jan-17,0315,UAL8189,B737,28000,IAH,Blue,No,Houston,Texas
3-Jan-17,0551,AAL470,A321,10000,SAN,Green,No,San Diego,California
3-Jan-17,0656,DAL309,B737,4500,LAX,Green,No,Los Angeles,California
3-Jan-17,2214,GPD107,PC12 ,7000,SJU,Green,No,San Juan,Puerto Rico
3-Jan-17,2222,ZGPD107,PC12,7000,SJU,Green,No,San Juan,Puerto Rico
3-Jan-17,2300,N431DR,C182,1400,MLB,Green,No,Melbourne,Florida
4-Jan-17,0027,DAL2167,B739,9500,MSP,Green and Red,No,Minneapolis,Minnesota
4-Jan-17,0035,ASQ2795,CRJ2,6000,CLL,White,No,College Station ,Texas
4-Jan-17,0111,PCM7682,C208,500,SMX,UNKN,No,Santa Maria,California
4-Jan-17,0218,AMF1937,B190,2000,OXR,Green,No,Oxnard,California
4-Jan-17,0225,DAL1472,A320,3000,MSY,Green,No,New Orleans,Louisiana
4-Jan-17,0227,N67WG,E55P,2000,SDM,Green,No,San Diego,California
4-Jan-17,0229,ASA802,B738,15000,ONP,Blue and Green,No,Newport,Oregon
4-Jan-17,0233,N165YP,C172,6500,KLS,Green,No,Kelso,Washington
4-Jan-17,0305,SWA6393,B737,2500,BUR,Green,No,Burbank,California
4-Jan-17,0425,ASA717,B737,8000,SLC,Green,No,SALT LAKE CITY,Utah
4-Jan-17,1830,ZKAP711,C402 ,1600,SJU,Green,No,San Juan,Puerto Rico
5-Jan-17,0015,UPS2332,B763,11000,BCT,Red, No,Boca Raton,Florida
5-Jan-17,0032,N78197,C172,1700,DWH,Green,No,Houston,Texas
5-Jan-17,0036,BOSOX77,H60,2600,EWB,Green,No,New Bedford,Massachusetts
5-Jan-17,0036,N89114,C152,2500,BCT,Green,No,Boca Raton,Florida
5-Jan-17,0056,N228HS,C206,3000,MFE,Green,No,McAllen,Texas
5-Jan-17,0122,DAL2073,B739,2800,PHX,Green,No,Phoenix,Arizona
5-Jan-17,0131,SKW4730,CRJ7,3000,SEA,Green,No,Seattle,Washington
5-Jan-17,0153,AAL52,B738,4000,DAA,Green,No,Fort Belvoir,Virginia
5-Jan-17,0247,ASQ4385,E145/L,15000,TYS,Green,No,Knoxville,Tennessee
5-Jan-17,0254,N2195P,C172 ,3500,LUK,Green,No,Cincinnati,Ohio
5-Jan-17,0307,N828WW,C172,4500,PHX,Green,No,Phoenix,Arizona
5-Jan-17,0320,BMJ1693,BE65,8000,DEN,Green,No,Denver,Colorado
5-Jan-17,0323,STALK44,C130,6000,ABQ,Green,No,Albuquerque,New Mexico
5-Jan-17,0400,ASA566,B738,7000,PDX,Green,No,Portland,Oregon
5-Jan-17,0415,UPS1291,A300,15000,SDF,Green,No,Louisville,Kentucky
5-Jan-17,0416,SKW5216,E75L,3000,OMA,Green,No,Omaha,Nebraska
5-Jan-17,0436,AAL254,A321,3000,EMT,Green,No,El Monte,California
5-Jan-17,0458,RPA4502,E75L,7000,CHS,Green,No,Charleston,South Carolina
5-Jan-17,2305,BEZ320,C208,4000,SJU,Green,No,San Juan,Puerto Rico
5-Jan-17,2317,N401LJ,LJ40,600,VRB,Green,No,Vero Beach,Florida
5-Jan-17,2339,SBS4919,SF34,4000,SJU,White,No,San Juan,Puerto Rico
6-Jan-17,0038,PDT4849,DH8A,1500,ABE,Green and Red,No,Allentown,Pennsylvania
6-Jan-17,0050,LUCKY070,Unknown ,500,PNS,Green,No,Pensacola,Florida
6-Jan-17,0050,VV070,B206,500,PNS,Green,No,Pensacola,Florida
6-Jan-17,0105,N47965,P28A,8500,APA,Green,No,Denver,Colorado
6-Jan-17,0205,N441HL,C441,15500,LAX,Green,No,Los Angeles,California
6-Jan-17,0212,JBU531,A320,5000,SNA,Blue,No,Santa Ana,California
6-Jan-17,0345,JBU348,A320,1000,HWD,Green,No,Hayward,California
6-Jan-17,0416,N406TD,HEICOPTER,1500,LGA,Green,No,New York,New York
6-Jan-17,0444,SWA1772,B737,1200,BUR,Green,No,Burbank,California
6-Jan-17,0505,ASA368,B737,13500,MYV,Green,No,Marysville,California
6-Jan-17,0505,N6615Y,C210,4000,MHR,Green,No,Sacramento,California
6-Jan-17,0621,VRD942,A320,3000,LAX,Green,No,Los Angeles,California
6-Jan-17,0642,SWA4552,B737,6000,LAX,Green,No,Los Angeles,California
6-Jan-17,0645,SKW4638,E75L,8000,SJC,Green,No,San Jose,California
6-Jan-17,2345,SKW3116,CRJ2,800,ORD,Green,No,Chicago,Illinois
6-Jan-17,2358,RPA4466,E170,800,ORD,Green,No,Chicago,Illinois
7-Jan-17,0004,EJA935,C750,1800,ORD,Green,No,Chicago,Illinois
7-Jan-17,0122,N6166T,C172,3700,OLK,Green,No,Wolf Lake,Indiana
7-Jan-17,0215,RCH225,C17 ,4000,WRI,Green,No,Wrightstown,New Jersey
7-Jan-17,0228,SKW5621,CRJ7,10000,SLI,Green,No,Los Alamitos,California
7-Jan-17,0241,SWA694,B737,15000,SAN,Green,No,San Diego,California
7-Jan-17,0302,UAL1236,B737,7000,LAX,Green,No,Los Angeles,California
7-Jan-17,0315,SWA4721,B737,4000,OAK,Green,No,Oakland,California
7-Jan-17,0340,N918JM,F900/L,10000,PBI,Green,No,West Palm Beach,Florida
7-Jan-17,0404,ASA209,B738,10000,SEA,Green,No,Seattle,Washington
7-Jan-17,0405,DAL640,B738,12000,SEA,Green,No,Seattle,Washington
7-Jan-17,0428,UAL340,B739,10000,SCK,Green,No,Stockton,California
7-Jan-17,0522,UPS559,MD11,5000,SDF,Green,No,Louisville,Kentucky
7-Jan-17,0534,CPZ6065,E170,3000,LAX,Green,No,Los Angeles,California
7-Jan-17,2346,DAL784,B712,10000,ATL,Green,No,Atlanta,Georgia
8-Jan-17,0049,AAL1396,MD80,11000,DFW,Purple,No,Dallas-Fort Worth,Texas
8-Jan-17,0125,N5800U,P28A,3500,ONT,Blue,No,Ontario,California
8-Jan-17,0150,ASA257,B737,5000,LAX,Green,No,Los Angeles,California
8-Jan-17,0202,AAL836,A320,5000,CLT,Green,No,Charlotte     ,North Carolina
8-Jan-17,0215,N390HG,PRM1,3000,CRQ,Green,No,Carlsbad,California
8-Jan-17,0240,AAL1966,A321,12500,CLT,Green,No,Charlotte     ,North Carolina
8-Jan-17,0438,AAL980,B757,6000,RBD,Green,No,Dallas   ,Texas
8-Jan-17,0533,ASA464,B739,2600,LAX,Green,No,Los Angeles,California
8-Jan-17,0635,AAL117,A321,7500,LAX,Blue,No,Los Angeles,California
8-Jan-17,0655,AAL1478,B738,4200,PHX,Green,No,Phoenix,Arizona
8-Jan-17,0800,JBU975,A329,2500,FLL,Green,No,Fort Lauderdale,Florida
8-Jan-17,0800,N429PH,B407,700,CLL,Green,No,College Station,Texas
9-Jan-17,0017,N302TG,E55P/L,1700,BRO,Green,No,Brownsville,Texas
9-Jan-17,0050,FDX789,MD11,2500,FLL,Green,No,Fort Lauderdale,Florida
9-Jan-17,0120,ASQ5222,CRJ9,4000,MSP,Green,No,Minneapolis,Minnesota
9-Jan-17,0205,UAL797,A319,1600,DSM,Green,No,Des Moines,Iowa
9-Jan-17,0215,AAL1693,A321,10000,DFW,Green,No,Dallas-Fort Worth,Texas
9-Jan-17,0217,NKS323,A319,3500,LAX,Green,No,Los Angeles,California
9-Jan-17,0222,ENY3762,E170,2000,ORD,Green,No,Chicago,Illinois
9-Jan-17,0240,URF110,PC12,6000,CMA,Red,No,Camarillo,California
9-Jan-17,0248,UAL1105,B737,7000,IAH,Green,No,Houston,Texas
9-Jan-17,0253,UAL1746,B738,2500,FLL,Green,No,Fort Lauderdale,Florida
9-Jan-17,0303,ASQ2837,E145/L,16000,DFW,Green,No,Dallas-Fort Worth,Texas
9-Jan-17,0325,N5371K,C172,2000,PHX,Green,No,Phoenix,Arizona
9-Jan-17,0430,SWA349,B737//L,11200,ONT,Green,No,Ontario,California
9-Jan-17,0442,UAL898,B737,6000,MSY,Green,No,New Orleans,Louisiana
9-Jan-17,0502,ASQ5256,CRJ2,8500,CHA,Green,No,Chattanooga,Tennessee
9-Jan-17,0740,AAL69,A321,7000,LAX,Green,No,Los Angeles,California
9-Jan-17,0751,UAL665,B738,2500,LAS,Green,No,Las Vegas,Nevada
9-Jan-17,1107,EJA395,E55P,5000,GAI,Green,No,Gaithersburg,Maryland
10-Jan-17,0025,JBU1034,A320,1000,MCO,Green,No,Orlando,Florida
10-Jan-17,0101,ENY3221,E145,10000,DFW,Green,No,Dallas-Fort Worth,Texas
10-Jan-17,0103,ASH5733,CRJ9,3000,DFW,Green,No,Dallas-Fort Worth ,Texas
10-Jan-17,0203,BAW38P,B744,8000,PHX,Green,No,Phoenix,Arizona
10-Jan-17,0308,SWA267,B737,14000,AUS,Green,No,Austin   ,Texas
10-Jan-17,0337,AAY5905,MD83,2600,PIE,Green,No,St. Petersburg-Clearwater,Florida
10-Jan-17,0341,CPZ5700,E75S,14000,DEN,Green,No,Denver,Colorado
10-Jan-17,0425,UAL39,T38,5000,MFE,Green,No,McAllen,Texas
10-Jan-17,0430,SKW5915,E175,7500,SAT,Green,No,San Antonio    ,Texas
10-Jan-17,0502,SWA4185,B737,13000,PIE,Green,No,St. Petersburg-Clearwater,Florida
10-Jan-17,0542,N566ZJ,GLEX,13000,PMD,Green,No,Palmdale,California
10-Jan-17,2240,LOF4631,E145,2300,ORD,Green,No,Chicago,Illinois
11-Jan-17,0005,WYM501,SH33/A,4000,SJU,Blue,No,San Juan,Puerto Rico
11-Jan-17,0105,SWA52,B737,2000,HOU,Green,No,Houston,Texas
11-Jan-17,0113,RFNK744,TEX2,6000,CRP,Green,No,Corpus Christi,Texas
11-Jan-17,0115,ASQ2869,E145,13000,GGG,Green,No,Longview,Texas
11-Jan-17,0139,SWA802,B737,7000,TPA,Green,No,Tampa,Florida
11-Jan-17,0200,N323PH,EC135,2300,GTU,Green,No,Georgetown,Texas
11-Jan-17,0218,SWA1154,B737,UNKN,PIE,Green,No,St. Petersburg-Clearwater,Florida
11-Jan-17,0335,SWA4545,B737,8000,DEN,Green,No,Denver,Colorado
11-Jan-17,0339,LOBO31,F-16,16000,ORD,Green,No,Chicago,Illinois
11-Jan-17,0346,DUKE1,HELO,800,SNA,Red,No,Santa Ana,California
11-Jan-17,0449,LOBO16,F16 (GENERAL DYNAMI,16000,ORD,Green,No,Chicago,Illinois
11-Jan-17,0950,SWA4212,B737,6000,BWI,Green,No,Baltimore,Maryland
11-Jan-17,1040,DAL1660,MD90,10000,DTW,Green,No,Detroit   ,Michigan
11-Jan-17,1154,DAL1356,MD90,5500,DTW,Green,No,Detroit   ,Michigan
11-Jan-17,2332,SKV7544,E170,2700,ATL,Green,No,Atlanta,Georgia
11-Jan-17,2335,DAL2439,MD88 ,2500,ATL,Green,No,Atlanta,Georgia
12-Jan-17,0113,N1235X,M20P,6500,OKC,Green,No,Oklahoma City,Oklahoma
12-Jan-17,0129,ASQ5387,CRJ2,8000,ATL,Green,No,Atlanta,Georgia
12-Jan-17,0137,RPA4674,E75L,1500,JFK,Blue,No,New York,New York
12-Jan-17,0223,HAL46,B763,1200,SJC,Green,No,San Jose,California
12-Jan-17,0233,N2382R,C172,1500,PIE,Green,No,St. Petersburg-Clearwater,Florida
12-Jan-17,0248,BLINR67,C17,4000,SUU,Green,No,Fairfield,California
12-Jan-17,0250,N146AS,FA50,2500,CCR,Green,No,Concord,California
12-Jan-17,0305,N812AM,H25B,3000,BRO,Green,No,Brownsville,Texas
12-Jan-17,0330,ZAPER33,C130,13000,EED,Blue ,No,Needles,California
12-Jan-17,0355,UAL832,B739,6400,LAX,Green,No,Los Angeles,California
12-Jan-17,0412,UPS909,A306,7000,PDZ,Green,No,Ontario,California
12-Jan-17,0425,FDX1209,MD11,3000,OLV,Green,No,Olive Branch,Mississippi
12-Jan-17,0455,SWA349,B737,4200,ONT,Green,No,Ontario,California
12-Jan-17,0527,FDX1837,B763,11000,SCK,Green,No,Stockton,California
12-Jan-17,2331,UPS2332,B763,12000,BCT,Red,No,Boca Raton,Florida
12-Jan-17,2342,SWA454,B737,4000,BNA,Green,No,Nashville,Tennessee
13-Jan-17,0040,SKW4649,CRJ2,5500,BZN,Green,No,Bozeman,Montana
13-Jan-17,0050,TTX6099,SH36,5000,GAD,Green,No,Gadsden,Alabama
13-Jan-17,0121,AAL79,H/B777,3000,DFW,Green,No,Dallas-Fort Worth,Texas
13-Jan-17,0130,CFS791,C208,6400,ABQ,Blue,No,Albuquerque,New Mexico
13-Jan-17,0132,BOMBR834,T6 (NORTH AMERICAN,3000,ALI,Green,No,Alice,Texas
13-Jan-17,0138,EJA318,E55P,4800,AUS,Green,No,Austin   ,Texas
13-Jan-17,0142,AJ212,F18,1000,NFE,Green,No,Fentress,Virginia
13-Jan-17,0142,VVAJ212,F18 ,1000,NFE,Green,No,Fentress,Virginia
13-Jan-17,0203,OKIE41,K35R,3000,OKC,Green,No,Oklahoma City,Oklahoma
13-Jan-17,0221,SWA4356,B737,1300,SAN,Green,No,San Diego,California
13-Jan-17,0320,WINGS2,HELO,2500,TRI,UNKN,No,Bristol-Johnson-Kingsport,Tennessee
13-Jan-17,0332,SWA3822,B737,4000,OAK,Green,No,Oakland,California
13-Jan-17,0337,N53372,C172,3500,PAE,Green,No,Everett,Washington
13-Jan-17,0409,DAL1385,MD88/Z,4000,TYS,Green,No,Knoxville,Tennessee
13-Jan-17,0410,ASH5791,CRJ9,31000,STF,Green,No,Starkville,Mississippi
13-Jan-17,0505,N811VG,C550,3000,HEC,Green,No,Hector,California
13-Jan-17,0532,ASA552,B737,1500,SAN,Green,No,San Diego,California
13-Jan-17,0609,HZN35,DH8D (DE HAVILLAND,8000,PDX,Green,No,Portland,Oregon
13-Jan-17,0609,QXE35,DH8D,8000,PDX,Green,No,Portland,Oregon
13-Jan-17,1352,SKW5060,CRJ2,5600,AVL,Green,No,Asheville,North Carolina
13-Jan-17,2355,MLN977,G280,2800,AGC,Green,No,Pittsburgh,Pennsylvania
14-Jan-17,0025,RPA4764,E145,4000,LGA,Green,No,New York,New York
14-Jan-17,0026,GPD95,PC12,9000,BOS,Green,No,Boston,Massachusetts
14-Jan-17,0035,UAL1167,B738,3000,LGA,Green,No,New York,New York
14-Jan-17,0046,DAL2553,MD90,12000,ATL,Green,No,Atlanta,Georgia
14-Jan-17,0146,CHP16,ASTAR,2000,RDD,Green,No,Redding ,California
14-Jan-17,0146,UNKN,HELO,2000,RDD,Green,No,Redding ,California
14-Jan-17,0153,DAL953,B752 (BOEING - 757-,7000,SAT,Green,No,San Antonio    ,Texas
14-Jan-17,0206,AAL2429,A319,7000,SAT,Green,No,San Antonio    ,Texas
14-Jan-17,0238,JIA5353,CRJ9/L,4800,JAX,Green,No,Jacksonville,Florida
14-Jan-17,0255,FDX28,B777,35000,SMF,Green,No,Sacramento,California
14-Jan-17,0255,POLICE1,EC35,7000,SJC,Green,No,San Jose,California
14-Jan-17,0258,ASQ5351,CRJ2,3000,ABY,Green,No,Albany,Georgia
14-Jan-17,0306,N886AT,PA44,2600,IWA,Green,No,Phoenix,Arizona
14-Jan-17,0312,CPZ5700,E175,2500,LAX,Green,No,Los Angeles,California
14-Jan-17,0400,URF352,PC12,11000,SBA,Green,No,Santa Barbara,California
14-Jan-17,0405,ASH5793,UNKN,31000,STF,Green,No,Starkville,Mississippi
14-Jan-17,0410,N400J,G4,2600,TTN,Green,No,Trenton,New Jersey
14-Jan-17,0414,SKW5563,E75L,13500,ONT,Green,No,Ontario,California
14-Jan-17,0541,SWA1300,B737,3000,SMF,Green,No,Sacramento,California
14-Jan-17,0637,DAL1192,B737,2000,SAN,Green,No,San Diego,California
14-Jan-17,0655,CHP21,HELO,1500,PVF,Green,No,Placerville,California
14-Jan-17,0701,DAL357,B739,11000,PVF,Green,No,Placerville,California
14-Jan-17,2108,N223PB,R22,400,UAO,Green,No,Aurora,Oregon
15-Jan-17,0100,SWA5717,B737,1500,SAT,Green,No,San Antonio,Texas
15-Jan-17,0148,FWK945,CL30,12000,BHM,Green,No,Birmingham,Alabama
15-Jan-17,0148,N216FW,PA44,7000,BHM,Green,No,Birmingham,Alabama
15-Jan-17,0205,N2223P,R22,400,UAO,Green,No,Aurora,Oregon
15-Jan-17,0215,ASH5950,CRJ9,4200,ONT,Green,No,Ontario,California
15-Jan-17,0219,JBU695,A320,2000,FLL,Green,No,Fort Lauderdale,Florida
15-Jan-17,0230,N258AH,HELO,5200,OGD,Green,No,Ogden,Utah
15-Jan-17,0236,SKW3557,CRJ2,18000,TIW,Green,No,Tacoma,Washington
15-Jan-17,0237,CAREFLT,COPT,1500,BHM,Green,No,Birmingham,Alabama
15-Jan-17,0255,N60830,C172,4500,MCN,Green,No,Macon,Georgia
15-Jan-17,0305,N965MS,C172,2000,SBA,Green,No,Santa Barbara,California
15-Jan-17,0315,AAL2330,MD80,2000,ORD,Green,No,Chicago,Illinois
15-Jan-17,0341,UAL562,B738,8000,RAL,Blue,No,Riverside,California
15-Jan-17,0347,N462PC,PC12,600,HWD,Green,No,Hayward,California
15-Jan-17,0347,SWA5692,B737,2500,SJC,Green,No,San Jose,California
15-Jan-17,0409,N410BS,C172,1100,SJC,Green,No,San Jose,California
15-Jan-17,0540,ASA74,B737,9500,SEA,Green,No,Seattle,Washington
15-Jan-17,0552,JBU101,A320,8000,LAX,Green,No,Los Angeles,California
15-Jan-17,0617,ASA221,B737,10000,PDX,Blue-Green,No,Portland,Oregon
15-Jan-17,0641,SWA4209,B737,2500,HWD,Green,No,Hayward,California
15-Jan-17,2325,FDX558,B767,2000,JFK,Green,No,New York,New York
15-Jan-17,2350,AAY837,MD83,1100,PIE,Green,No,St. Petersburg-Clearwater,Florida
15-Jan-17,2359,N734JK,C172,3500,LAL,Green,No,Lakeland,Florida
16-Jan-17,0005,FDX755,DC10,8000,JAX,Green,No,Jacksonville,Florida
16-Jan-17,0037,SWA817,B737,6000,HOU,Green,No,Houston,Texas
16-Jan-17,0045,JBU990,E190,14000,BOS,Green,No,Boston,Massachusetts
16-Jan-17,0114,UAL1429,A319,2500,AUS,Green,No,Austin,Texas
16-Jan-17,0115,N301CF,C172,3500,MLB,Green,No,Melbourne,Florida
16-Jan-17,0151,DAL1220,MD88,7000,ATL,Green,No,Atlanta,Georgia
16-Jan-17,0158,JBU1054,E190,7000,BOS,Green,No,Boston ,Massachusetts
16-Jan-17,0215,ASH6292,E75L,2500,AUS,Green,No,Austin,Texas
16-Jan-17,0232,SKW5144,CRJ2,3000,LAX,Green,No,Los Angeles,California
16-Jan-17,0300,SWA3832,B738,6000,BNA,Green,No,NASHVILLE,Tennessee
16-Jan-17,0315,CLEAN72,KC135,3000,GSB,Green,Yes,Goldsboro,North Carolina
16-Jan-17,0345,N906AS,H25B,11000,PMD,Green,No,Palmdale,California
16-Jan-17,0404,AAL470,A321,1500,SAN,Green,No,San Diego,California
16-Jan-17,0454,ASA376,B737,2400,SJC,Green,No,San Jose,California
16-Jan-17,0632,ASA755,B739,13000,SEA,Green,No,Seattle,Washington
16-Jan-17,0636,VRD491,A320,1800,LAX,Green,No,Los Angeles,California
16-Jan-17,0829,LN509RP,C550,6000,SJC,Red,No,San Jose,California
16-Jan-17,0835,N235DH,EC35,700,BOS,Green,No,Boston,Massachusetts
16-Jan-17,2330,N9779B,UNKN,4000,PBI,Green,No,West Palm Beach,Florida
16-Jan-17,2343,UPS403,B757,22000,MIA,Green,No,Miami,Florida
17-Jan-17,0011,LIFE6,HELO,800,HOU,Green,No,Houston,Texas
17-Jan-17,0116,AAL2589,B737,1800,AUS,Green,No,Austin,Texas
17-Jan-17,0126,N98D,E55P,3000,FTW,Green,No,Fort Worth,Texas
17-Jan-17,0150,CSQ964,SF34,3000,MIA,Green,No,Miami,Florida
17-Jan-17,0318,ASA581,B739,17000,LAX,Green,No,Los Angeles,California
17-Jan-17,0410,CHP71,C208,5500,WVI,Green,No,Watsonville,California
17-Jan-17,0410,SKW5978,CRJ2,4200,BFL,Green,No,Bakersfield,California
17-Jan-17,0430,SWA1157,B737,14000,SNS,Green,No,Salinas,California
17-Jan-17,0457,SWA407,B733,4000,BUR,Green,No,Burbank,California
17-Jan-17,0510,CAHP71,C206,5500,WVI,Green,No,Watsonville,California
17-Jan-17,0512,SRVY1,C208,5500,TUS,Blue,No,Tucson,Arizona
17-Jan-17,0513,ALG4603,C404,2400,OKH,Green,No,Oak Harbor,Washington
17-Jan-17,0551,UAL1227,B738,1600,LIH,Green,No,Lihue,Hawaii
17-Jan-17,0610,HAL9,A330,10000,HNL,Green,No,Honolulu,Hawaii
17-Jan-17,0654,DAL951,A319,6300,RNO,Green,No,Reno,Nevada
17-Jan-17,1657,TROOPR3,HELO,1000,DMW,Green,Yes,Westminster,Maryland
18-Jan-17,0013,UPS335,A300,2500,PBI,Green,No,West Palm Beach,Florida
18-Jan-17,0059,JBU543,A320,900,PBI,Green,No,West Palm Beach,Florida
18-Jan-17,0059,N813TX,C560,900,PBI,Green,No,West Palm Beach,Florida
18-Jan-17,0135,CAT11,AV8,2000,YUM,Purple,No,Yuma,Arizona
18-Jan-17,0149,N615SR,FA50,8700,BIS,UNKN,No,Bismarck,North Dakota
18-Jan-17,0234,N739AT,C172,2000,EMT,Green,No,El Monte,California
18-Jan-17,0345,N52070,C172,4500,CRQ,Green,No,Carlsbad,California
18-Jan-17,0350,RSP710,E50P,900,LAX,Green,No,Los Angeles,California
18-Jan-17,0444,SWA486,B737,10000,DEN,Green,No,Denver,Colorado
18-Jan-17,2323,C2312,CN35,2000,OPF,Green,No,Miami,Florida
19-Jan-17,0018,CFG115,B763/L,35000,PBI,Green,No,West Palm Beach,Florida
19-Jan-17,0106,N455ER,C172,4000,DAB,Blue,No,Daytona Beach,Florida
19-Jan-17,0129,DAL1646,MD90,5000,FCI,Blue,No,Richmond,Virginia
19-Jan-17,0147,ASH6035,E75L,34000,GJT,Green,No,Grand Junction,Colorado
19-Jan-17,0252,N92BH,B06 ,2500,DLH,Green,No,Duluth,Minnesota
19-Jan-17,0253,DAL395,B757,12000,PHX,Green,No,Phoenix,Arizona
19-Jan-17,0314,N292PA,PA44,2700,DVT,Green,No,Phoenix,Arizona
19-Jan-17,0337,N292BH,B06,2500,DLH,Green and Red,No,Duluth,Minnesota
19-Jan-17,0355,JTL161,E55P,14000,ATL,Green,No,Atlanta,Georgia
19-Jan-17,0534,AAL454,A321,5000,LAX,Green,No,Los Angeles,California
19-Jan-17,0550,AAL1384,B738,11000,PHX,Green,No,Phoenix,Arizona
19-Jan-17,0640,UPS805,A306,4000,SDF,Red and Green,No,Louisville,Kentucky
19-Jan-17,0644,UPS895,A306,4000,SDF,Green,No,Louisville,Kentucky
19-Jan-17,0646,AAY447,MD83,5000,LAS,Green,No,Las Vegas,Nevada
19-Jan-17,0646,UPS973,B763,4000,SDF,Green,No,Louisville,Kentucky
19-Jan-17,0651,UPS907,A306,4000,SDF,Red and Green,No,Louisville,Kentucky
19-Jan-17,0657,UPS905,B763,6000,SDF,Red and Green,No,Louisville,Kentucky
19-Jan-17,0659,UPS9324,A306,9000,SDF,Red and Green,No,Louisville,Kentucky
19-Jan-17,0910,UAL218,B722,37000,DEN,Green,No,Denver,Colorado
19-Jan-17,1047,DAL2240,B752,20000,TEB,Green,No,Teterboro,New Jersey
19-Jan-17,2343,SWA4709,B737,1500,MCO,Green,No,Orlando,Florida
20-Jan-17,0025,N38GM,R22,2500,DLH,Green,No,Duluth,Minnesota
20-Jan-17,0032,MTN7112,C208 ,3500,SJU,Green,No,San Juan,Puerto Rico
20-Jan-17,0033,CONN446,SR20,2500,OCF,Green,No,Ocala,Florida
20-Jan-17,0105,ASQ2763,E145,1300,EGP,Green,No,Eagle Pass,Texas
20-Jan-17,0119,DAL1496,B712,3700,CHO,Green,No,Charlottesville,Virginia
20-Jan-17,0145,N9560J,P28A,5500,RKR,Green,No,Poteau,Oklahoma
20-Jan-17,0228,UNKN,F18,800,NJK,Green,No,El Centro,California
20-Jan-17,0303,UAL40,B739,11000,PHX,Green,No,Phoenix,Arizona
20-Jan-17,0317,AAL1248,B777,10000,MIA,Green and White,No,Miami,Florida
20-Jan-17,0417,URF109,PC12,4000,SJC,Green,No,San Jose ,California
