Incident Date,Incident Time,Flight ID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
20-Mar-20,0307,AAL1185,B737,12200,FTW,Green,No,Ft. Worth,Texas
20-Mar-20,0412,DAL1844,B717,4800,DLH,Green,No,Duluth,Minnesota
20-Mar-20,0415,SKW564H,E75L,8000,OKC,Green,No,Oklahoma City,Oklahoma
20-Mar-20,0425,DAL2042,A320,18000,OGD,Blue,No,Ogden,Utah
20-Mar-20,0445,ATN3404,B763,33000,ELP,Unknown,No,El Paso,Texas
20-Mar-20,0509,SKW3206,CRJ7,11000,DAL,Green,No,Dallas ,Texas
20-Mar-20,0516,DAL2971,B737,18000,PSP,Green,No,Palm Springs,California
20-Mar-20,0652,UAL398,B738,7800,SJC,Green,No,Carolina,Puerto Rico
20-Mar-20,2348,FDX257,H/B767,1500,BQN,Green,No,Aguadilla,Puerto Rico
20-Mar-20,2358,SNC405,SH36,4500,SJU,Green,No,San Juan,Puerto Rico
21-Mar-20,0029,NKS664,A319,3500,HFD,Green,No,Hartford,Connecticut
21-Mar-20,0136,SKW3259,CRJ7,7000,ORD,Green,No,Chicago,Illinois
21-Mar-20,0154,DAL1967,B739,9000,PIE,Green,No,St. Petersburg,Florida
21-Mar-20,0158,N89681,C152,2600,ADM,Green,No,Ardmore,Oklahoma
21-Mar-20,0203,AAL2267,B738,21000,ADM,Green,No,Ardmore,Oklahoma
21-Mar-20,0240,ASH5713,CRJ9,7500,ELP,Green,No,El Paso,Texas
21-Mar-20,0303,ASA744,B739,3500,SAN,Green,No,San Diego,California
21-Mar-20,0305,SWA1139,B737,2000,OAK,Green,No,Oakland,California
21-Mar-20,0306,SCX746,B738,7500,MSP,Blue,No,Minneapolis,Minnesota
21-Mar-20,0408,ASA834,B738,10000,UAO,Green,No,Aurora,Oregon
21-Mar-20,0415,CPZ6042,E75L,55000,ELP,Green,No,El Paso,Texas
21-Mar-20,0500,DAL1594,B717,7000,RAP,Blue or Green,No,Rapid City,South Dakota
21-Mar-20,0509,LN917TL,C560,4000,ABI,Blue,No,Abilene,Texas
21-Mar-20,0510,ASA1504,A320,8000,SEA,Green,No,Seattle,Washington
21-Mar-20,0610,DAL803,B752,14000,OGD,Green and Blue,No,Ogden,Utah
21-Mar-20,0653,SWA155,B737,9000,ABQ,Green,No,Albuquerque,New Mexico
21-Mar-20,0705,PD2,ASTAR,7500,ABQ,Green,No,Albuquerque,New Mexico
21-Mar-20,1040,JIA5115,CRJ7,6500,CAE,Blue,No,Columbia,South Carolina
21-Mar-20,1127,ENY3711,E145,9000,ORD,Green,No,Chicago,Illinois
21-Mar-20,1540,HAL102,B712,23000,OGG,Blue,No,Kahului,Hawaii
22-Mar-20,0030,RDDL362,C172,3500,GNV,Green,No,Gainesville,Florida
22-Mar-20,0055,EPIA619,PA44,6000,GNV,Green,No,Gainesville ,Florida
22-Mar-20,0106,UAL292,B738,9000,MCO,Green,No,Orlando,Florida
22-Mar-20,0118,UAL489,B737,7000,IAH,Green,No,Houston,Texas
22-Mar-20,0132,DAL1699,B717,5500,BDL,Green,No,Hartford,Connecticut
22-Mar-20,0140,C6557,H65,1000,MOB,Green,No,Mobile,Alabama
22-Mar-20,0149,DAL875,MD88,24000,ATL,Green,No,Atlanta,Georgia
22-Mar-20,0225,N9299B,P28A,5500,CHD,Blue,No,Mesa,Arizona
22-Mar-20,0245,SWA1753,B737,7000,ELP,Green,No,El Paso,Texas
22-Mar-20,0248,ASA832,B738,10500,TIW,Green,No,Tacoma,Washington
22-Mar-20,0303,N414HM,C414,13000,COU,Green,No,Columbia,Missouri
22-Mar-20,0312,BTQ903,PC12,18000,MEM,Green,No,Memphis,Tennessee
22-Mar-20,0325,UAL689,B739,40000,CAE,Unknown,No,Columbia,South Carolina
22-Mar-20,0335,UAL705,B753,7000,ORD,Green,No,Chicago,Illinois
22-Mar-20,0419,BTQ902,PC12,2200,MER,Blue,No,Atwater,California
22-Mar-20,0421,ASA834,B738,13000,UAO,Green,No,Aurora,Oregon
22-Mar-20,0508,GTI4531,BLCF,3000,CHS,Green,No,Charleston,South Carolina
22-Mar-20,0518,SWA5761,B737,9000,CVG,Green,No,Cincinnati,Ohio
22-Mar-20,0533,QXE2140,E75L,3000,STS,Green,No,Santa Rosa,California
22-Mar-20,0549,ATN3208,B767,7000,CVG,Green,No,Cincinnati,Ohio
23-Mar-20,0219,PDT4995,E145,6500,BGM,Green,No,Binghamton ,New York
23-Mar-20,0236,POL3,HELO,1200,SAN,Unknown,No,San Diego,California
23-Mar-20,0320,MSQT433,P28A,6500,TUS,Green,No,Tucson,Arizona
23-Mar-20,0335,SKW5130,CRJ2,20000,CYS,Green,No,Cheyenne,Wyoming
23-Mar-20,0353,FDX,B767,20000,MEM,Green,No,Memphis,Tennessee
23-Mar-20,0449,NKS1345,A321,3000,PHX,Green,No,Phoenix,Arizona
23-Mar-20,0500,SKW3054,CRJ7,6700,FAT,White,No,Fresno,California
23-Mar-20,0624,ASA724,B738,50000,SAN,Blue,No,San Diego,California
23-Mar-20,0725,AAL2465,B738,8000,LAS,Green,No,Las Vegas,Nevada
23-Mar-20,0825,AAY24,A319,6000,LAS,Green,No,Las Vegas,Nevada
24-Mar-20,0300,NKS500,A320,7000,ORD,Green,No,Chicago,Illinois
24-Mar-20,0400,N20GT,BE9L,5500,IWA,Green,No,Phoenix,Arizona
24-Mar-20,0410,CKS403,B767,35000,FMN,Green,No,Farmington,New Mexico
24-Mar-20,0415,SKW107K,E75L,10000,TUS,Green,No,Tucson,Arizona
24-Mar-20,0435,SWA2430,B737,8000,SEE,Green,No,San Diego/El Cajon,California
24-Mar-20,0526,SWA3063,B737,10000,DEN,Blue,No,Denver,Colorado
24-Mar-20,0530,UAL541C,B739,14000,DEN,Green,No,Denver,Colorado
24-Mar-20,0547,SWA1506,B737,8000,TUS,Green,No,Tucson,Arizona
24-Mar-20,1000,RCH5E1,C17,2000,HNL,Green,No,Honolulu,Hawaii
25-Mar-20,0027,C1711,C130,1000,PIE,Green,No,Clearwater,Florida
25-Mar-20,0108,ENY3627,E170,5000,LIT,Green,No,Little Rock,Arkansas
25-Mar-20,0124,ATN3431,B767,3000,AFW,green,No,Fort Worth,Texas
25-Mar-20,0130,NKS2412,A319,7500,LEE,Green,No,Leesburg,Florida
25-Mar-20,0202,AWI9471,CRJ2,8000,CAE,Green,No,Columbia,South Carolina
25-Mar-20,0238,AAL2102,A319,10000,LAX,Green,No,Los Angeles,California
25-Mar-20,0246,SWA1450,B737,6000,SJC,Green,No,San Jose,California
25-Mar-20,0248,AIRR1,AS350,2100,OKC,Green,No,Oklahoma City,Oklahoma
25-Mar-20,0305,N858SC,C172,14000,MYF,Blue,No,San Diego,California
25-Mar-20,0336,SNC1015,SH36,9000,CVG,Green,No,Cincinnati,Ohio
25-Mar-20,0344,LBQ783,PC12,8000,ABY,Green,No,Albany ,Georgia
25-Mar-20,0418,UPS887,B763,2000,ONT,Green,No,Ontario,California
25-Mar-20,0519,SKW5954,E75L,6000,RNO,Blue,No,Reno,Nevada
26-Mar-20,0139,DAL1236,B737/L,14000,ATL,Green,No,Atlanta,Georgia
26-Mar-20,0200,LFLN2,B407,4500,TUS,Green,No,Tucson,Arizona
26-Mar-20,0201,N583MT,DA-40,5500,CHA,Green,No,Chattanooga,Tennessee
26-Mar-20,0203,LS3,B407,2200,TYS,Green,No,Knoxville,Tennessee
26-Mar-20,0215,SWA1551,B737,4000,IND,Unknown,No,Indianapolis,Indiana
26-Mar-20,0220,MNTNA11,BE9L,1500,CRP,Blue,No,Corpus Christi,Texas
26-Mar-20,0230,FDX1281,B752,32000,CHA,Green,No,Chattanooga,Tennessee
26-Mar-20,0235,UPS785,B757,7000,ELP,Green,No,El Paso,Texas
26-Mar-20,0309,UPS475,A306,31000,CVG,Green,No,Cincinnati,Ohio
26-Mar-20,0320,FDX1374,B752,32000,CVG,Green,No,Cincinnati,Ohio
26-Mar-20,0335,SWA58,737,6000,BAZ,Unknown,No,New Braunfels,Texas
26-Mar-20,0340,N988SH,R22,1700,PDX,White,No,Portland,Oregon
26-Mar-20,0426,FDX1608,B763,10000,IND,Green,No,Indianapolis,Indiana
26-Mar-20,0454,ABX120,B763,8000,CVG,Green,No,Cincinnati,Ohio
26-Mar-20,0506,GTI397,B763,5000,CVG,Green,No,Cincinnati,Ohio
26-Mar-20,0513,GTI174,B762,2500,CVG,Green,No,Cincinnati,Ohio
26-Mar-20,0514,CKS421,B763,3500,CVG,Green,No,Cincinnati,Ohio
26-Mar-20,0515,ABX183,B763,8000,CVG,Green,No,Cincinnati,Ohio
26-Mar-20,0523,N413KA,HXB,4000,CVG,Green,No,Cincinnati,Ohio
26-Mar-20,0526,ABX921,B763,10500,CVG,Green,No,Cincinnati,Ohio
26-Mar-20,0552,ASH5790,CRJ9,5500,ELP,Unknown,No,El Paso,Texas
26-Mar-20,2329,AJT440,H/B747,17000,SJU,Green,No,San Juan,Puerto Rico
27-Mar-20,0028,GAJ879,B350,2000,OPF,Green,No,Miami,Florida
27-Mar-20,0050,RDK5,EC45,4000,IAH,Green,No,Houston,Texas
27-Mar-20,0115,RCH365,C17,2000,MEM,Green,No,Memphis,Tennessee
27-Mar-20,0122,DAL2564,B737,2500,ORF,Green,No,Norfolk,Virginia
27-Mar-20,0155,UPS1275,MD11,7000,SDF,Blue,No,Louisville,Kentucky
27-Mar-20,0202,RDDL442,C172,5000,CRG,Green,No,Jacksonville,Florida
27-Mar-20,0210,KII422,B734,20000,ROC,Green,No,Rochester,New York
27-Mar-20,0253,SKW3739,CRJ2,5000,FSM,Green,No,Fort Smith,Arkansas
27-Mar-20,0310,N583ND,PA44,1500,ORL,Green,No,Orlando,Florida
27-Mar-20,0312,SWA1491,B737,15000,BHM,Green,No,Birmingham,Alabama
27-Mar-20,0315,FDX1212,B763,38000,EVV,Green,No,Evansville ,Indiana
27-Mar-20,0315,FDX1283,B763,34000,EVV,Green,No,Evansville ,Indiana
27-Mar-20,0326,AAL2597,B737,6000,ONT,Green,No,Ontario,California
27-Mar-20,0333,NDU573,C172,2100,IWA,White,No,Phoenix,Arizona
27-Mar-20,0405,N36NH,C182,6900,TUS,Green,No,Tucson,Arizona
27-Mar-20,0422,SKW4266,CRJ2,20000,MSP,Green,No,Minneapolis,Minnesota
27-Mar-20,0809,UPS1338,A306,8700,SDF,Blue,No,Louisville,Kentucky
27-Mar-20,0900,FDX1409,B767/3,16000,MCO,Green,No,Orlando,Florida
27-Mar-20,0945,FDX1487,B752/L,36000,SGF,Blue,No,Springfield,Missouri
28-Mar-20,0115,N7770G,C172,500,OSH,Unknown,No,Oshkosh,Wisconsin
28-Mar-20,0209,EPIA533,C172,2500,EVB,Green,No,Edgewater,Florida
28-Mar-20,0233,DAL2063,B752,12000,SAV,Green,No,Savannah,Georgia
28-Mar-20,0235,SWA2100,B737,3500,PHX,Unknown,No,Phoenix,Arizona
28-Mar-20,0242,AH-2,B206,1000,CRG,Green,No,Jacksonville,Florida
28-Mar-20,0307,DAL345,B739,6500,LAX,Unknown,No,Los Angeles,California
28-Mar-20,0310,ALAMO19,UH60,2600,SAT,Green,No,San Antonio,Texas
28-Mar-20,0312,GUARD01,UH60,2500,SAT,Green,No,San Antonio,Texas
28-Mar-20,0521,SWA813,B737,14000,LAS,Green,No,Las Vegas,Nevada
28-Mar-20,0839,DAL794,B737,27000,HSV,Blue,No,Huntsville,Alabama
28-Mar-20,0850,DAL2968,B739,25000,HSV,Blue,No,Huntsville,Alabama
29-Mar-20,0111,GJS4520,CRJ7,6000,ALN,Green,No,Alton,Illinois
29-Mar-20,0155,RPA3435,E170,2000,CVG,Green,No,Cincinnati,Ohio
29-Mar-20,0218,RNGR867,TX2,2500,VCT,Unknown,No,Victoria,Texas
29-Mar-20,0250,RPA4474,E75L,2300,IND,Unknown,No,Indianapolis,Indiana
29-Mar-20,0317,N330ME,C172,17000,LGB,Green,No,Long Beach,California
29-Mar-20,0330,ASA20,B739,9000,LEE,Blue,No,Orlando,Florida
29-Mar-20,0413,ASH5833,CRJ9,8000,MAF,Green,No,Midland,Texas
29-Mar-20,0503,SWA4061,B737,10000,ELP,Green,No,El Paso,Texas
30-Mar-20,0130,N823AM,H25B,6000,HOU,Green,No,Houston,Texas
30-Mar-20,0150,ASQ4167,E145,2000,SAV,Green,No,Savannah,Georgia
30-Mar-20,0305,ASQ4152,E145,3000,HSV,Green,No,Huntsville,Alabama
30-Mar-20,0334,DAL425,B739,34000,CVG,Green,No,Cincinnati,Ohio
30-Mar-20,0343,SKW3851,CRJ2,16000,FLO,Unknown,No,Florence,South Carolina
30-Mar-20,0425,SWA5457,B737,7000,TPA,Green,No,Tampa ,Florida
31-Mar-20,0052,JIA5071,CRJ9,3000,DCA,Green,No,Washington,District of Columbia
31-Mar-20,0055,PDT4847,E135,2500,DCA,Green,No,Washington,District of Columbia
31-Mar-20,0122,DAL2407,B737,13000,MSP,Green,No,Minneapolis,Minnesota
31-Mar-20,0146,VODOO92,SW4,6000,MFE,Green,No,McAllen,Texas
31-Mar-20,0156,N301PH,EC35,2300,MLI,Green,No,Moline,Illinois
31-Mar-20,0200,POL5,EC35,1400,SSF,Green,No,San Antonio,Texas
31-Mar-20,0221,SKW4319,CRJ2,10000,MLI,Green,No,Moline,Illinois
31-Mar-20,0230,N1727T,C172,2400,IWA,Green,No,Phoenix,Arizona
31-Mar-20,0250,N821RS,HELO,800,TOA,Green,No,Torrance,California
31-Mar-20,0305,SWA1167,B737,10000,APA,Green,No,Denver,Colorado
31-Mar-20,0335,FDX1647,A306,13000,MIE,Unknown,No,Muncie,Indiana
31-Mar-20,0402,VVBH303,HELO,3000,MER,Unknown,No,Atwater,California
31-Mar-20,0435,SKW5714,CRJ2,4000,SMX,Green,No,Santa Maria,California
31-Mar-20,0503,LN323CH,HELO,5000,PMD,Green,No,Palmdale,California
31-Mar-20,0556,AJT8241,H/B767,2800,SJU,Green,No,San Juan,Puerto Rico
31-Mar-20,0924,UPS780,B757,16000,SAT,Green,No,San Antonio,Texas
31-Mar-20,1250,UPS2965,MD11,15000,OGG,Green,No,Kahului,Hawaii
1-Apr-20,0145,SKW3895,CRJ9,11500,MSP,Green,No,Minneapolis,Minnesota
1-Apr-20,0154,SWA1398,B737,8000,AUS,Green,No,Austin,Texas
1-Apr-20,0236,ASA384,B739,20000,SAN,Green,No,San Diego,California
1-Apr-20,0309,SKW5221,CRJ2/L,3000,BFL,Green,No,Bakersfield,California
1-Apr-20,0313,N9459C,C172,5000,VQQ,Green,No,Jacksonville,Florida
1-Apr-20,0325,FDX1243,H/767,15000,TUP,Green,No,Tupelo,Mississippi
1-Apr-20,0333,SKW3604,E175/L,16800,PSP,Green,No,Palm Springs,California
1-Apr-20,0337,SWA2399,B738,12300,SNS,Green,No,Salinas,California
1-Apr-20,0345,SKW5444,E75L,6000,OKC,Green,No,Oklahoma City,Oklahoma
1-Apr-20,0345,SWA3731,B737,13000,SNS,Green,No,Salinas,California
1-Apr-20,0450,FDX5391,B777,7000,CCR,Green,No,Concord,Arizona
1-Apr-20,0510,LN581HC,C525,100,FLG,Green,No,Flagstaff,Arizona
1-Apr-20,0550,SWA1506,B737,35000,TUS,Green,No,Tucson,Arizona
2-Apr-20,0037,N125MM,AC60,3500,APF,Blue,No,Naples,Florida
2-Apr-20,0120,EJM296,C56X,13000,JFK,yellow/orange,No,Jamaica,New York
2-Apr-20,0123,SWA802,B737,5000,BWI,Green,No,Baltimore,Maryland
2-Apr-20,0129,JIA5295,CRJ7,10000,HSV,Green,No,Huntsville,Alabama
2-Apr-20,0145,N60PM,PA46,3000,DSM,Blue ,No,Des Moines,Iowa
2-Apr-20,0150,GOFER02,C130,9000,MSP,Blue/Purple,No,Minneapolis,Minnesota
2-Apr-20,0152,N396JS,BELL 206,400,ICT,Green,No,Wichita,Kansas
2-Apr-20,0158,ENY3489,E145,4000,OSH,Green,No,Oshkosh,Wisconsin
2-Apr-20,0220,DAL2879,B739,16000,JAX,Green,No,Jacksonville,Florida
2-Apr-20,0220,SWA2512,B737,10000,HOU,Green,No,Houston,Texas
2-Apr-20,0258,FDX1376,B757,13000,MEM,Green,No,Memphis,Tennessee
2-Apr-20,0318,NKS971,A321,6500,DFW,Green,No,Dallas-Fort Worth,Texas
2-Apr-20,0322,UPS853,A306,13000,PHX,Green,No,Phoenix,Arizona
2-Apr-20,0432,SWA1539,B737,8000,TPA,Green,No,Tampa ,Florida
2-Apr-20,0646,PD10,AS50,1600,ONT,Green,No,Ontario,California
2-Apr-20,0942,DAL1835,B739,28000,HSV,Blue,No,Huntsville,Alabama
2-Apr-20,0944,UPS1214,H/MD11/L,28000,IAD,Green,No,Harrisonburg,Virginia
2-Apr-20,2350,FLINT82,B350,2000,SJU,Green,No,San Juan,Puerto Rico
3-Apr-20,0040,SKW3822,CRJ2,13000,FDK,Green,No,Frederick,Maryland
3-Apr-20,0205,AAL1525,A321,5000,ELP,Green,No,El Paso,Texas
3-Apr-20,0215,OILER48,K35R,20000,MAF,Green,No,Midland,Texas
3-Apr-20,0255,UPS705,B752/L,35000,BNA,Blue,No,Nashville,Tennessee
3-Apr-20,0308,MN23,BE9L,800,CRP,Green,No,Corpus Christi,Texas
3-Apr-20,0408,NKS126,A320,1000,BOS,Green,No,Boston,Massachusetts
3-Apr-20,0435,SWA755,B737,5000,LAX,Green,No,Los Angeles,California
3-Apr-20,0515,FDX60,B777,24000,MEM,Green,No,Memphis,Tennessee
3-Apr-20,0532,ASA944,B739,10000,PHX,Green,No,Phoenix,Arizona
3-Apr-20,0652,SWA1494,B738,8000,PHX,Green,No,Phoenix,Arizona
3-Apr-20,0703,SWA643,B737,3400,OAK,Green,No,Oakland,California
3-Apr-20,1010,FDX1874,B757,5500,LAS,Green,No,Las Vegas,Nevada
3-Apr-20,1020,CSJ725,SF34,35000,CAK,Green,No,Akron-Canton,Ohio
3-Apr-20,1047,SNC1612,SH36,2500,DEC,Green,No,Decatur,Illinois
4-Apr-20,0038,PDT4715,E145,21000,GSO,Blue,No,Greensboro,North Carolina
4-Apr-20,0055,GTI3713,B763,4000,DAY,Green,No,Dayton,Ohio
4-Apr-20,0139,C6583,AS65,3000,MOB,Green,No,Mobile ,Alabama
4-Apr-20,0255,CKS125,B763,80000,CVG,Green,No,Cincinnati,Ohio
4-Apr-20,0325,LN323CH,EC35,3500,PMD,Green,No,Palmdale,California
4-Apr-20,0355,SWA5552,B737,5500,MEM,Green,No,Memphis,Tennessee
4-Apr-20,0445,SWA5322,737,2600,STL,Green,No,St. Louis,Missouri
4-Apr-20,0625,IDAHO14,C208,9500,ELP,Green,No,El Paso,Texas
4-Apr-20,2356,FDX251,H/MD11,3000,SJU,Green,No,San Juan,Puerto Rico
5-Apr-20,0135,AAL2348,B737/L,14500,CHO,Blue,No,Charlottesville,Virginia
5-Apr-20,0453,SKW4490,E75L,5500,BOI,Green,No,Boise,Idaho
6-Apr-20,0115,SWA1496,B738,6000,MDW,Green,No,Chicago,Illinois
6-Apr-20,0158,DAL554,B712,23000,ATL,Green,No,Atlanta,Georgia
6-Apr-20,0242,GTI303,B762/Z,18000,ATL,Green,No,Atlanta,Georgia
6-Apr-20,0325,SKW5770,E75L,14000,RDM,Purple,No,Redmond,Oregon
6-Apr-20,0339,RCH657,HC5,8000,SJT,Green,No,Eden,Texas
6-Apr-20,0348,SNC1015,SH36,2500,CVG,Green,No,Cincinnati,Ohio
6-Apr-20,0453,ASA946,B738,11000,PDX,Green,No,Portland,Oregon
6-Apr-20,0628,SWA2181,B737,12000,DEN,Green,No,Denver,Colorado
6-Apr-20,1020,CHOPPR5,B206,800,PBI,Green,No,West Palm Beach,Florida
7-Apr-20,0035,NKS380,A321,5500,FLL,Green,No,Ft. Lauderdale,Florida
7-Apr-20,0120,N9744D,C172,4500,IND,Green,No,Indianapolis,Indiana
7-Apr-20,0155,RAKE49,BE40,5000,MAF,Green,No,Midland,Texas
7-Apr-20,0207,N5140E,C172,2000,ABE,Green,No,Allentown,Pennsylvania
7-Apr-20,0210,SWA1551,B738,2000,IND,Blue,No,Indianapolis,Indiana
7-Apr-20,0229,ASQ3988,E45X,3000,SJU,Green,No,San Juan,Puerto Rico
7-Apr-20,0320,SNC1255,SH36,4000,SDF,Blue,No,Louisville,Kentucky
7-Apr-20,0324,FDX1667,B752,17500,IND,Green,No,Indianapolis,Indiana
7-Apr-20,0331,FDX1602,B763,14000,IND,Green,No,Indianapolis,Indiana
7-Apr-20,0353,IDAHO14,C208,9500,ELP,Green,No,El Paso,Texas
7-Apr-20,0359,SWA1733,B737,15000,SNS,Green,No,Salinas,California
7-Apr-20,0415,FDX1630,A306,15000,IND,Green,No,Indianapolis,Indiana
7-Apr-20,0502,AAL690,B738,21000,IWA,Green,No,Phoenix,Arizona
7-Apr-20,0550,SWA460,B737,2000,LAX,Green,No,Los Angeles,California
7-Apr-20,0554,SWA2929,B737,4500,ONT,Green,No,Ontario,California
7-Apr-20,0630,QXE2364,DH8D,21000,MWH,Green,No,Moses Lake,Washington
8-Apr-20,0055,SWA1073,B738,200,HOU,Green,No,Houston,Texas
8-Apr-20,0216,BLADE12,UH1,7500,DEN,Green,No,Denver,Colorado
8-Apr-20,0217,USC414,LR35,5500,SUS,Green,No,Chesterfield,Missouri
8-Apr-20,0230,UPS799,A306,9000,ELP,Green,No,El Paso,Texas
8-Apr-20,0318,SWA577,B737,14000,ATL,Green,No,Atlanta,Georgia
8-Apr-20,0320,N13036,C172,7500,MSO,Unknown,No,Missoula,Montana
8-Apr-20,0323,FDX1293,B752,37000,STL,Green,No,St. Louis,Missouri
8-Apr-20,0338,UPS613,B763,19300,BMG,Green,No,Bloomington,Indiana
8-Apr-20,0343,SWA31,B738,13000,PHX,Unknown,No,Phoenix,Arizona
8-Apr-20,0406,DAL2812,B737,16000,MOD,Green,No,Modesto,California
9-Apr-20,0147,AAL901,A319,8500,PIT,Green,No,Pittsburgh,Pennsylvania
9-Apr-20,0235,FDX1026,B763,16000,BDL,Green,No,Windsor Locks,Connecticut
9-Apr-20,0242,KING21,C30J,17000,TYS,Green,No,Knoxville,Tennessee
9-Apr-20,0245,NKS803,A320,2000,MCO,Green,No,Orlando,Florida
9-Apr-20,0358,C6543,AS65,3000,MRY,Green,No,Monterey,California
9-Apr-20,0437,UPS63,B748,13300,IND,Green,No,Indianapolis,Indiana
9-Apr-20,0927,UPS340,MD11,19600,SDF,Blue,No,Louisville,Kentucky
10-Apr-20,0105,EDV4752,CRJ2,4000,TYS,Green,No,Knoxville,Tennessee
10-Apr-20,0120,RAKE15,BE40,3500,ABI,Blue,No,Abilene,Texas
10-Apr-20,0151,EDV4654,CRJ9,4000,PWM,Green,No,Portland,Maine
10-Apr-20,0213,SKW3989,E75L,6000,TUS,Green,No,Tucson,Arizona
10-Apr-20,0350,FDX1618,B763,1700,IND,Blue,No,Indianapolis,Indiana
10-Apr-20,0413,FDX1121,B757,1500,AFW,Green,No,Ft. Worth,Texas
10-Apr-20,0440,N194TH,C172,2000,BFL,Green,No,Bakersfield,California
10-Apr-20,0445,N393SG,C25B,5500,CRQ,Green,No,Carlsbad,California
10-Apr-20,0600,ABX105,B763,10000,CVG,Green,No,Cincinnati,Ohio
10-Apr-20,0845,LN17FA,C560,3000,LIT,Purple,No,Little Rock,Arkansas
10-Apr-20,0935,FDX1713,A306,12000,MCI,Green,No,Kansas City,Missouri
10-Apr-20,0940,UPS662,MD11,12000,MCI,Green,No,Kansas City,Missouri
11-Apr-20,0118,C6033,H60,2000,SRQ,Blue and Purple,No,Sarasota/Bradenton,Florida
11-Apr-20,0120,SKW3764,CRJ2,3500,AVP,Green,No,Avoca,Pennsylvania
11-Apr-20,0128,SWA2610,B738,5000,HOU,Green,No,Houston,Texas
11-Apr-20,0130,N123MG,MAUL,5500,DAY,Green,No,Dayton,Ohio
11-Apr-20,0200,ASH6268,E175,20000,ADM,Green,No,Ardmore,Oklahoma
11-Apr-20,0200,ENY3588,E135,22000,ADM,Green,No,Ardmore,Oklahoma
11-Apr-20,0220,FDX1350,H/A306,13000,MOB,Green,No,Mobile,Alabama
11-Apr-20,0258,STAR01,AS350,1500,BHM,Purple,No,Birmingham,Alabama
11-Apr-20,0324,UAL2224,B738,10000,ORD,Green,No,Chicago,Illinois
11-Apr-20,0335,DUKE1,AS50,1000,SNA,Green,No,Santa Ana,California
11-Apr-20,0400,N19897,C172,3500,FAT,Green,No,Fresno,California
11-Apr-20,0511,UPS1111,MD11,15000,HPN,Green,No,White Plains,New York
11-Apr-20,0803,ROJ008,B737,38000,PVU,Green,No,Provo,Utah
12-Apr-20,0055,FFT633,A320N,21000,ILG,Green,No,New Castle,Delaware
12-Apr-20,0105,C6511,AS65,20000,ECP,Blue,No,Panama City,Florida
12-Apr-20,0140,SKW4279,CRJ2,8000,MSP,Green,No,Minneapolis,Minnesota
12-Apr-20,0235,LN1079D,BE9L,8000,LAS,Green,No,Las Vegas,Nevada
12-Apr-20,0328,N72HP,AS50,2000,DAY,Green,No,Dayton,Ohio
12-Apr-20,0340,SWA282,B737,30000,MCN,Green,No,Orlando,Florida
12-Apr-20,0426,SKW3765,E75L,5500,PHX,Red,No,Phoenix,Arizona
13-Apr-20,0122,UAL530,B737,18000,IAH,Green,No,Houston,Texas
13-Apr-20,0137,SWA4568,B737,8000,HOU,Green,No,Houston,Texas
13-Apr-20,0245,SWA4476,B737,10500,PHX,Green,No,Phoenix,Arizona
13-Apr-20,0309,UAL2233,A319,3500,SFO,Green,No,San Francisco,California
13-Apr-20,2352,AAL2793,B737,4000,MIA,Green,No,Miami,Florida
14-Apr-20,0123,EDV4700,CRJ9,4000,IND,Red and Green,No,Indianapolis,Indiana
14-Apr-20,0140,N6420Q,M20P,3500,BAZ,Green,No,New Braunfels,Texas
14-Apr-20,0200,MNTNA65,BE9L,3000,VCT,purple,No,Victoria,Texas
14-Apr-20,0245,DUKE1,AS50,1100,SNA,Green,No,Santa Ana,California
14-Apr-20,0307,SWA1330,B737,12000,SFO,Green,No,San Francisco,California
14-Apr-20,0350,SKW5433,E75L,6000,SLC,Green,No,Salt Lake City,Utah
14-Apr-20,0400,N33SU,SR20/G,11500,PVU,Green,No,Provo,Utah
14-Apr-20,1047,CFS1700,AT72,15000,OGG,Green,No,Kahului,Hawaii
15-Apr-20,0049,SKW3865,CRJ2/L,17000,MIE,Green,No,Muncie,Indiana
15-Apr-20,0117,SKW1358,CRJ2,7000,ORD,Green,No,Chicago,Illinois
15-Apr-20,0128,FANG04,2/F15,2000,JAX,Green,No,Jacksonville,Florida
15-Apr-20,0128,RNGR753,TEX-2,1500,SAT,Green,No,San Antonio,Texas
15-Apr-20,0306,UPS733,A306,15800,EVV,Green,No,Evansville,Indiana
15-Apr-20,0459,SWA487,B738,6600,LAX,Blue,No,Los Angeles,California
15-Apr-20,0505,FDX9,MD11,9000,IND,Green,No,Indianapolis,Indiana
15-Apr-20,0555,FDX3069,MD11,8000,SFO,Green,No,San Francisco,California
15-Apr-20,1120,FDX1748,B767,11000,PHX,Green,No,Phoenix,Arizona
16-Apr-20,0115,N713PE,PC12,5500,BFM,Green,No,Mobile,Alabama
16-Apr-20,0240,N222B,PA34,5500,ELP,Green,No,El Paso,Texas
16-Apr-20,0312,UPS893,B752,35000,ELP,Green,No,EL Paso,Texas
16-Apr-20,0345,N294DS,DA40,12500,LAS,Green,No,Las Vegas,Nevada
16-Apr-20,0347,CG6053,H60,5300,PDX,Green,No,Portland,Oregon
16-Apr-20,0348,UPS581,B752,19000,SDF,Green,No,Louisville,Kentucky
17-Apr-20,0047,N620CB,P180,1200,SIG,Green,No,Augustine,Florida
17-Apr-20,0145,SKW3746,CRJ9,800,MHT,white,No,Manchester,New Hampshire
