Incident Date,Incident Time,FlightID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
1-Jan-22,0105,AAL2305,A321,28000,ZMP,Blue,No,Dodge Center,Minnesota
1-Jan-22,0109,EJA145,GLEX,2000,PBI,Green,No,West Palm Beach,Florida
1-Jan-22,0118,DAL1013,A320,1000,LAX,Green,No,Los Angeles,California
1-Jan-22,0120,CFS7686,C208,700,PDX,Green And Red,No,Portland,Oregon
1-Jan-22,0125,N500MH,SR20,2000,TOA,Green,No,Torrance,California
1-Jan-22,0130,N3386E,C172,800,MYF,Green,No,San Diego,California
1-Jan-22,0218,JCM458,BE40,1200,BNA,Green,No,Nashville,Tennessee
1-Jan-22,0225,SWA1499,B737,2500,SAN,Green,No,San Diego,California
1-Jan-22,0320,HAL40,A21N,30000,ZSE,Green,No,Auburn,Washington
1-Jan-22,0330,NKS817,A320,2000,MSY,Green,No,New Orleans,Louisiana
1-Jan-22,0348,RPA4618,E75L,3500,GSO,Green,No,Greensboro,North Carolina
1-Jan-22,0355,SKW3603,CRJ9,5800,M98,Blue,No,Minneapolis,Minnesota
1-Jan-22,0357,ASA534,B738,5000,NCT,Green,No,Mather,California
1-Jan-22,0415,SWA685,B737,4000,NCT,Green,No,Mather,California
1-Jan-22,0450,SKW3669,E75L,12000,ZLC,Green,No,Salt Lake City,Utah
1-Jan-22,0503,UAL410,B737,2000,SNA,Green,No,Santa Ana,California
1-Jan-22,0511,ALL162,A21N,2300,LAX,Green,No,Los Angeles,California
1-Jan-22,0518,RDK4,EC45,2500,I90,Blue And Green,No,Houston,Texas
1-Jan-22,0520,FDY618,C208,3500,HCF,Green,No,Honolulu,Hawaii
1-Jan-22,0527,UAL1231,B777,12000,ZLA,Green,No,Palmsdale,California
1-Jan-22,0528,SWA3019,B737,2200,SNA,Green,No,Santa Ana,California
1-Jan-22,0619,AIR3,HELO,300,HCF,Green,No,Honolulu,Hawaii
2-Jan-22,0045,JIA5048,CRJ9,3500,GSP,Green,No,Greer,South Carolina
2-Jan-22,0200,N4665F,P28A,7500,NCT,Green,No,Mather,California
2-Jan-22,0300,WDY600,GA6C,33000,ZMA,Red,No,Melbourne,Florida
2-Jan-22,0336,SKW5928,CRJ2,1500,SFO,Green,No,San Francisco,California
2-Jan-22,0358,N603HH,R22,3000,P80,Green,No,Portland,Oregon
2-Jan-22,0433,DAL1278,B712,5000,GSP,Green,No,Greer,South Carolina
2-Jan-22,0456,SWA324,B737,1100,LGB,Green,No,Long Beach,California
2-Jan-22,0520,SWA1462,B738,5000,LIH,Blue And Purple,No,Lihue,Hawaii
2-Jan-22,0550,HAL529,B712,2500,LIH,Green,No,Lihue,Hawaii
2-Jan-22,0556,UAL1227,B738,5000,LIH,Green,No,Lihue,Hawaii
2-Jan-22,0612,N757QS,CL35,17000,HCF,Green,No,Honolulu,Hawaii
2-Jan-22,0705,SKW4767,E75L,8000,NCT,Green,No,Mather,California
2-Jan-22,0735,SKW5473,CRJ2,24000,ZOA,Green,No,Fremont,California
2-Jan-22,0925,KFS164,LJ35,6000,SCT,Green,No,San Diego,California
2-Jan-22,1059,N1544V,BE9L,5800,SAT,Green,No,San Antonio,Texas
2-Jan-22,1230,SWA1462,B738,Unk,HCF,Unk,No,Honolulu,Hawaii
2-Jan-22,1340,FDX431,DC10,17500,ZLA,Green,No,Palmsdale,California
3-Jan-22,0006,SKYT769,C172,1400,DAL,Green,No,Dallas ,Texas
3-Jan-22,0039,RPA5727,E170,1700,LGA,Blue,No,New York,New York
3-Jan-22,0153,AAL1207,A321,9000,D10,Green,No,Dallas-Fort Worth,Texas
3-Jan-22,0206,SKYT525,C172,1500,DAL,Green,No,Dallas ,Texas
3-Jan-22,0220,SKW4258,CRJ2,28000,ZMP,Blue,No,Dodge Center,Minnesota
3-Jan-22,0227,SKW3524,CRJ9,9000,M98,Green,No,Minneapolis,Minnesota
3-Jan-22,0245,N154BF,CRUZ,8500,S56,Green,No,Salt Lake City,Utah
3-Jan-22,0408,SKW3213,CRJ7,20000,ZLA,Green,No,Palmsdale,California
3-Jan-22,0412,AAL2804,A319,11000,ZFW,Blue,No,Fort Worth,Texas
3-Jan-22,0510,SWA1462,B738,3000,HCF,Green,No,Honolulu,Hawaii
3-Jan-22,0610,NAC8201,B763,200,HCF,Green,No,Honolulu,Hawaii
3-Jan-22,0830,HAL568,B712,2000,HCF,Green,No,Honolulu,Hawaii
3-Jan-22,2302,N502RK,C150,1600,LOU,Green,No,Louisville,Kentucky
3-Jan-22,2323,RPA5695,E75S,14000,ZBW,Green,No,Nashua,New Hampshire
3-Jan-22,2343,EJM82,F2TH,7500,Y90,Green,No,Fort Wayne,Indiana
4-Jan-22,0040,NKS141,A20N,3400,ZID,Green,No,Indianapolis,Indiana
4-Jan-22,0050,SWA1327,B738,39000,ZFW,Blue,No,Fort Worth,Texas
4-Jan-22,0105,SWA1721,B737,Unk,PCT,Unk,No,Warrenton,Virginia
4-Jan-22,0206,N661LF,PC12,6000,PSC,Green,No,Pasco,Washington
4-Jan-22,0212,ENY4247,E170,31000,ZFW,Blue,No,Fort Worth,Texas
4-Jan-22,0224,N3184T,R44,500,GYR,Green,No,Goodyear,Arizona
4-Jan-22,0225,UAL1287,B737,3000,ZSU,Green,No,San Juan,Puerto Rico
4-Jan-22,0229,ENY3885,E170,2500,ICT,Green,No,Wichita,Kansas
4-Jan-22,0240,SKW3262,CRJ7,7500,BFL,Green,No,Bakersfield,California
4-Jan-22,0315,EDV4671,CRJ9,26000,ZME,Green,No,Memphis,Tennessee
4-Jan-22,0410,UAL2088,B739,23000,ZAU,Blue,No,Aurora,Illinois
4-Jan-22,0410,DAL793,A321,19000,S56,Green,No,Salt Lake City,Utah
4-Jan-22,0411,DAL315,B739,19000,S56,Green,No,Salt Lake City,Utah
4-Jan-22,0412,SKW3482,E75L,1500,PDX,Blue,No,Portland,Oregon
4-Jan-22,0415,CJT916,B763,11000,CVG,Green,No,Covington,Kentucky
4-Jan-22,0430,AAL1207,A321,7000,U90,Green,No,Tucson,Arizona
4-Jan-22,0535,JUS196,DC91,2000,BRO,Green,No,Brownsville,Texas
4-Jan-22,0835,LBQ611,PC12,21000,ZFW,Green,No,Fort Worth,Texas
4-Jan-22,0845,JBU005B,A320,1000,PDX,Green,No,Portland,Oregon
4-Jan-22,0927,ASA121,B739,8000,A11,Green,No,Anchorage,Alaska
4-Jan-22,1035,AAL479,B737,21000,ZBW,Green,No,Nashua,New Hampshire
4-Jan-22,1107,LBQ651,PC12,24000,ZKC,Green,No,Olathe,Kansas
4-Jan-22,1112,FDX1466,B763,20000,ZME,Blue,No,Memphis,Tennessee
4-Jan-22,2230,SKIER94,C130,3000,SYR,Green,No,Syracuse,New York
4-Jan-22,2300,N449BA,R44,4000,YNG,Green,No,Youngstown/Warren,Ohio
4-Jan-22,2340,AAY1952,A320,3000,TPA,Green,No,Tampa,Florida
4-Jan-22,2340,ALLEY85,BE40,24000,ZTL,Green,No,Hampton,Georgia
4-Jan-22,2354,EDV4882,CRJ7,15800,ZOB,Green,No,Oberlin,Ohio
5-Jan-22,0015,GLT777,C560,35000,ZFW,Green,No,Fort Worth,Texas
5-Jan-22,0045,MRA695,C208,6000,CAE,White,No,Columbia,South Carolina
5-Jan-22,0047,AMF7207,E120,27000,ZFW,Green,No,Fort Worth,Texas
5-Jan-22,0110,AAL1220,B788,33000,ZFW,Green,No,Fort Worth,Texas
5-Jan-22,0110,RPA4570,E75L,23000,ZID,Green,No,Indianapolis,Indiana
5-Jan-22,0111,FDX1445,A306,9000,CAE,Green,No,Columbia,South Carolina
5-Jan-22,0140,SKW5774,CRJ2,10000,LAX,Green,No,Los Angeles,California
5-Jan-22,0230,SWA3333,B737,10800,RDU,Green,No,Raleigh/Durham,North Carolina
5-Jan-22,0240,UPS773,B757,37000,ZFW,Green,No,Fort Worth,Texas
5-Jan-22,0300,UAL1178,B737,11000,ZBW,Green,No,Nashua,New Hampshire
5-Jan-22,0330,SKW5373,CRJ2,2500,FAT,Green,No,Fresno,California
5-Jan-22,0337,SWA6067,B737,39000,ZFW,Blue,No,Fort Worth,Texas
5-Jan-22,0341,N834AT,PA44,8500,SHV,Blue,No,Shreveport,Louisiana
5-Jan-22,0343,AIRE2,B06,3000,TUS,Red,No,Tucson,Arizona
5-Jan-22,0346,BXR1461,C208,1500,MHR,Green,No,Sacramento,California
5-Jan-22,0400,LN238VM,PC12,6800,BFL,Green,No,Bakersfield,California
5-Jan-22,0420,SWA3214,B737,10000,I90,Green,No,Houston,Texas
5-Jan-22,0449,N2122Q,M20P,8000,JCF,Green,No,Edwards AFB,California
5-Jan-22,0540,HAL526,B712,2000,OGG,Green,No,Kahului,Hawaii
5-Jan-22,0550,ASA9850,B737,5000,SCT,Green,No,San Diego,California
5-Jan-22,0550,FDX1307,B763,34000,ZID,Green,No,Indianapolis,Indiana
5-Jan-22,0638,SWA6242,B737,5000,SCT,Green,No,San Diego,California
5-Jan-22,2321,LBTY124,C172,4000,ROA,Green,No,Roanoke,Virginia
5-Jan-22,2325,LBTY199,C172,3000,ROA,Green,No,Roanoke,Virginia
5-Jan-22,2334,N475BL,DA40,4500,RDU,Green,No,Raleigh/Durham,North Carolina
5-Jan-22,2349,HWA3005,B737,13000,ZTL,Green,No,Hampton,Georgia
6-Jan-22,0010,RPA4714,E75S,7000,PIT,Green,No,Pittsburgh,Pennsylvania
6-Jan-22,0013,AAL1588,A321,7000,D10,Green,No,Dallas-Fort Worth,Texas
6-Jan-22,0018,RPA5825,E75L,9000,BNA,Green,No,Nashville,Tennessee
6-Jan-22,0113,AAL2235,A321,14000,ZFW,Green,No,Fort Worth,Texas
6-Jan-22,0115,BVN7282,C208,3000,ZHU,Green,No,Houston,Texas
6-Jan-22,0136,FNX1981,C404,10000,ZTL,Green,No,Hampton,Georgia
6-Jan-22,0159,SWA313,B737,34000,ZHU,Green,No,Houston,Texas
6-Jan-22,0232,N737DW,C172,1000,LGB,Green,No,Long Beach,California
6-Jan-22,0253,GTX506,C210,4000,ZME,Green,No,Memphis,Tennessee
6-Jan-22,0320,AIRR1,HELO,3500,TLH,Red,No,Tallahassee,Florida
6-Jan-22,0505,BYA584,E120,2500,LIT,Green,No,Little Rock,Arkansas
6-Jan-22,0950,FDX1409,B752,35000,ZJX,Green,No,Hillard,Florida
6-Jan-22,2352,JBU1475,A320,1000,SJU,White,No,San Juan,Puerto Rico
7-Jan-22,0014,N34BL,C172,3000,RDU,Green,No,Raleigh/Durham,North Carolina
7-Jan-22,0036,AAL50,B77W,6000,D10,Green,No,Dallas-Fort Worth,Texas
7-Jan-22,0104,ASH6351,E175,33000,ZFW,Blue,No,Fort Worth,Texas
7-Jan-22,0121,N7320J,C172,15000,RAL,Green,No,Riverside,California
7-Jan-22,0146,STGRY30,BE9L,5000,CRP,Green,No,Corpus Christi,Texas
7-Jan-22,0150,SWA4234,B737,7000,I90,Green,No,Houston,Texas
7-Jan-22,0153,N1471E,C172,2000,I90,Green,No,Houston,Texas
7-Jan-22,0217,QXE2026,E75L,5000,BOI,Green,No,Boise,Idaho
7-Jan-22,0224,VTE509,E135,5000,BOI,Green,No,Boise,Idaho
7-Jan-22,0233,N216DG,DA40,15000,RAL,Green,No,Riverside,California
7-Jan-22,0233,N333WT,BE9T,3000,ZMP,Blue,No,Dodge Center,Minnesota
7-Jan-22,0239,ASA201,B737,20000,ZLA,Green,No,Palmsdale,California
7-Jan-22,0335,AAL1605,B738,1800,RDU,Green,No,Raleigh/Durham,North Carolina
7-Jan-22,0338,QXE2075,DH8D,4000,BOI,Green And Red,No,Boise,Idaho
7-Jan-22,0347,SKW3805,E75L,2000,LAX,Green,No,Los Angeles,California
7-Jan-22,0353,ASA12,B739,2400,SEA,Green,No,Seattle,Washington
7-Jan-22,0355,AAY1623,A320,300,RSW,Green,No,Fort Myers,Florida
7-Jan-22,0355,ASA227,B739,2500,S46,Green,No,Burien,Washington
7-Jan-22,0359,AAL810,A321,4400,ONT,Green,No,Ontario,California
7-Jan-22,0400,FDY807,C208,2000,LAX,Green,No,Los Angeles,California
7-Jan-22,0406,AAL2009,A321,2200,SEA,Green,No,Seattle,Washington
7-Jan-22,0414,VOC4090,A319,2000,LAX,Green,No,Los Angeles,California
7-Jan-22,0418,DAL1522,B738,2200,SEA,Green,No,Seattle,Washington
7-Jan-22,0423,MV21,HELO,3000,LAS,Green,No,Las Vegas,Nevada
7-Jan-22,0445,QXE2426,DH8D,8500,BOI,Green,No,Boise,Idaho
7-Jan-22,0450,AAL2436,B738,34000,ZTL,Green,No,Hampton,Georgia
7-Jan-22,0540,MA21,HELO,2600,LAS,Green,No,Las Vegas,Nevada
7-Jan-22,0551,DAL2780,B738,1200,SAN,Green,No,San Diego,California
7-Jan-22,0605,QXE2570,E75L,2100,SEA,Green,No,Seattle,Washington
7-Jan-22,0750,UAL2611,B78M,35000,ZDV,Blue,No,Longmont,Colorado
7-Jan-22,0908,FRBD1,HELO,1600,PHX,Green,No,Phoenix,Arizona
7-Jan-22,2303,N383CA,DA40,2100,PTK,Green,No,Pontiac,Michigan
8-Jan-22,0000,UAL1687,A320,2000,MIA,Green,No,Miami,Florida
8-Jan-22,0001,MTN7110,ATR43,2500,BQN,Green,No,Aguadilla,Puerto Rico
8-Jan-22,0007,NKS3160,A320,2000,MIA,Green,No,Miami,Florida
8-Jan-22,0009,N8359E,P28R,2200,LAL,Green,No,Lakeland,Florida
8-Jan-22,0017,JIA5187,CRJ9,1500,SDF,Green,No,Louisville,Kentucky
8-Jan-22,0018,RPA4871,E75L,3000,PCT,Green,No,Warrenton,Virginia
8-Jan-22,0023,JIA5138,CRJ7,3000,PCT,Green,No,Warrenton,Virginia
8-Jan-22,0146,SKW4704,CRJ2,10000,ABQ,Green,No,Albuquerque,New Mexico
8-Jan-22,0152,JBU33,A321,2000,SFO,Blue,No,San Francisco,California
8-Jan-22,0155,LXJ584,CL35,1800,SFO,Blue,No,San Francisco,California
8-Jan-22,0224,DAL719,A321,1800,SFO,Blue,No,San Francisco,California
8-Jan-22,0226,SKW3473,E75L,1800,SFO,Blue,No,San Francisco,California
8-Jan-22,0228,SKW3700,E75L,1800,SFO,Blue,No,San Francisco,California
8-Jan-22,0230,AAY113,A320,3000,GRB,Blue,No,Green Bay,Wisconsin
8-Jan-22,0233,SKW4720,CRJ7,14000,D01,Green,No,Denver,Colorado
8-Jan-22,0245,NKS3119,A320,5000,N90,Green,No,Westbury,New York
8-Jan-22,0247,SCX8183,B738,15000,ZHU,Green,No,Houston,Texas
8-Jan-22,0310,NKS2956,A320,2000,SEA,Green,No,Seattle,Washington
8-Jan-22,0335,C2701,C27J,19000,NCT,Green,No,Mather,California
8-Jan-22,0352,SKW3749,CRJ2,9500,ZMP,Blue,No,Dodge Center,Minnesota
8-Jan-22,0404,QXE2223,DH8D,12000,SEA,Green,No,Seattle,Washington
8-Jan-22,0407,ASA39,B739,1200,SEA,Green,No,Seattle,Washington
8-Jan-22,0409,UAL1476,B737,20000,ZDC,Green,No,Leesburg,Virginia
8-Jan-22,0429,QXE2099,DH8D,1200,SEA,Green,No,Seattle,Washington
8-Jan-22,0525,KII433,B734,11000,CVG,Blue,No,Covington,Kentucky
8-Jan-22,0529,ASA1186,B39M,3500,P80,Green,No,Portland,Oregon
8-Jan-22,0543,UPS613,A306,11000,SDF,Green,No,Louisville,Kentucky
8-Jan-22,0600,SWA3015,B737,9000,NCT,Green,No,Mather,California
8-Jan-22,0607,N949RD,S22T,4000,EUG,Green,No,Eugene,Oregon
8-Jan-22,0819,RCH5009,C5,0,HCF,Green,No,Honolulu,Hawaii
8-Jan-22,1225,FDX1857,MD11,38000,ZSE,Green,No,Auburn,Washington
8-Jan-22,2245,N85LF,SK76,1000,ISP,Unk,No,New York,New York
8-Jan-22,2252,N63973,PA23,3000,ZID,Green,No,Indianapolis,Indiana
8-Jan-22,2252,N544TH,C172,4500,PIT,Green,No,Pittsburgh,Pennsylvania
8-Jan-22,2325,DAL339,B764,8000,A80,Green,No,Peachtree City,Georgia
8-Jan-22,2347,MTU90,DA40,1800,BNA,Green,No,Nashville,Tennessee
9-Jan-22,0110,RPA3599,E170,30000,ZTL,Green,No,Hampton,Georgia
9-Jan-22,0110,DAL957,B739,11000,S56,Green,No,Salt Lake City,Utah
9-Jan-22,0154,POL45,R44,1100,EMT,Green,No,El Monte,California
9-Jan-22,0155,KSF43,C172,4500,BUF,Green,No,Buffalo,New York
9-Jan-22,0158,LXJ431,E545,3000,NCT,Green,No,Mather,California
9-Jan-22,0215,N239VA,RV12,5000,BOI,Green,No,Boise,Idaho
9-Jan-22,0219,N91RZ,CH2T,3700,NCT,Green And Red,No,Mather,California
9-Jan-22,0249,SKW3366,E175,4000,NCT,Blue,No,Mather,California
9-Jan-22,0300,N208LS,C208,6000,P31,Green,No,Pensacola,Florida
9-Jan-22,0314,SWA2231,B737,9000,JCF,Green,No,Edwards AFB,California
9-Jan-22,0316,ASA190,B737,2000,SFO,Green,No,San Francisco,California
9-Jan-22,0316,ASA316,A320,2500,NCT,Blue,No,Mather,California
9-Jan-22,0316,FFL594,C501,5000,NCT,Blue,No,Mather,California
9-Jan-22,0324,UAL305,B777,2000,SFO,Green,No,San Francisco,California
9-Jan-22,0328,SKW5614,E75L,1300,LAX,Green,No,Los Angeles,California
9-Jan-22,0335,N212AL,PC12,6000,PSC,Green,No,Pasco,Washington
9-Jan-22,0417,HAL34,A332,1300,LAX,Green,No,Los Angeles,California
9-Jan-22,0421,JBU1849,A320,1500,PSP,Green,No,Palm Springs,California
9-Jan-22,0424,DAL995,A321,1300,LAX,Green,No,Los Angeles,California
9-Jan-22,0439,ASH6088,E170,7000,ELP,Green,No,El Paso,Texas
9-Jan-22,0504,FDX3745,B763,2200,LAX,Green,No,Los Angeles,California
9-Jan-22,2249,DAL131,B763,3000,A80,Green,No,Peachtree City,Georgia
9-Jan-22,2308,N9806E,C182,3000,ZSU,Green,No,San Juan,Puerto Rico
9-Jan-22,2348,JBU40,A320,4000,MIA,Green,No,Miami,Florida
10-Jan-22,0010,AAL2363,B738,10000,C90,Green,No,Elgin,Illinois
10-Jan-22,0012,SKW4762,E75L,9000,C90,Green,No,Elgin,Illinois
10-Jan-22,0021,N346JV,P46T,26000,ZAU,Green,No,Aurora,Illinois
10-Jan-22,0038,N200WX,BE20,2600,LRD,Green And Red,No,Laredo,Texas
10-Jan-22,0054,UAL1209,B78X,2500,SFO,Blue ,No,San Francisco,California
10-Jan-22,0130,QXE2026,E75L,6500,BOI,Green,No,Boise,Idaho
10-Jan-22,0200,ENY3882,E145,11000,MOB,Blue,No,Mobile,Alabama
10-Jan-22,0210,N793FS,B350,3000,NCT,Blue,No,Mather,California
10-Jan-22,0232,AM20,HELO,600,SLC,Green,No,Salt Lake City,Utah
10-Jan-22,0249,AAY1196,A320,23000,ZKC,Green,No,Olathe,Kansas
10-Jan-22,0255,NKS326,A319,22000,ZLA,Blue,No,Palmsdale,California
10-Jan-22,0303,DAL1569,BCS1,10000,CVG,Green,No,Covington,Kentucky
10-Jan-22,0325,ASA177,B739,2000,SEA,Green,No,Seattle,Washington
10-Jan-22,0326,DAL1837,B738,2500,S46,Green,No,Burien,Washington
10-Jan-22,0327,VOI896,A320,2000,SEA,Green,No,Seattle,Washington
10-Jan-22,0345,ASA211,B738,4000,SEA,Green,No,Seattle,Washington
10-Jan-22,0400,N730SC,P28A,9500,S56,Green,No,Salt Lake City,Utah
10-Jan-22,0420,UAL298,A320,4000,ZDC,Green,No,Leesburg,Virginia
10-Jan-22,0435,GTX511,BE58,4000,ZFW,Green,No,Fort Worth,Texas
10-Jan-22,0436,ENY3917,E170,4000,SDF,Green,No,Louisville,Kentucky
10-Jan-22,0442,DAL1739,B737,2200,BNA,Green,No,Nashville,Tennessee
10-Jan-22,0509,QXE2580,E75L,11500,S46,Green,No,Burien,Washington
10-Jan-22,0610,SWA484,B738,5700,SLC,Green,No,Salt Lake City,Utah
10-Jan-22,0658,JBU2843,A320,2500,SFO,Blue,No,San Francisco,California
10-Jan-22,0806,ASA33,B739,8000,P80,Blue,No,Portland,Oregon
10-Jan-22,1200,AWI3767,CRJ2,11000,ZTL,Blue,No,Hampton,Georgia
11-Jan-22,0004,N13151,C712,3000,BED,Green,No,Bedford,Massachusetts
11-Jan-22,0010,AAY2812,A320,23000,ZJX,Green,No,Hillard,Florida
11-Jan-22,0012,N811LA,BE36,4000,CMH,Green,No,Columbus,Ohio
11-Jan-22,0018,N887A,C172,3500,CMH,Green,No,Columbus,Ohio
11-Jan-22,0037,PELCN95,P80,4000,TYS,Green,No,Knoxville,Tennessee
11-Jan-22,0120,SWA3074,B737,1100,DAL,Blue,No,Dallas ,Texas
11-Jan-22,0131,BB100,TEX2,3500,P31,Green,No,Pensacola,Florida
11-Jan-22,0155,NKS2811,A320,10000,P80,Green,No,Portland,Oregon
11-Jan-22,0200,DAL642,B752,12000,S56,Green,No,Salt Lake City,Utah
11-Jan-22,0200,NDU5TM,PA44,5500,ZMP,Blue,No,Dodge Center,Minnesota
11-Jan-22,0210,AMF1961,B190,2000,BFI,Green,No,Seattle,Washington
11-Jan-22,0222,SWA5166,B737,3500,SAT,Green,No,San Antonio,Texas
11-Jan-22,0228,N540CW,P28A,4000,PSC,Green,No,Pasco,Washington
11-Jan-22,0247,N176AE,HELO,2500,SDF,Green,No,Louisville,Kentucky
11-Jan-22,0305,N490KQ,KODI,5500,MWH,Green,No,Moses Lake ,Washington
11-Jan-22,0324,SWA3030,B737,6000,TUL,Green,No,Tulsa,Oklahoma
11-Jan-22,0329,UPS905,B767,4000,SCT,Green,No,San Diego,California
11-Jan-22,0330,JIA5533,CRJ9,12000,ZHU,Green,No,Houston,Texas
11-Jan-22,0415,CKS405,B767,16000,NCT,Green,No,Mather,California
11-Jan-22,0420,UAL1853,B739,7000,NCT,Blue,No,Mather,California
11-Jan-22,0420,UAL230,A320,12000,SFO,Green,No,San Francisco,California
11-Jan-22,0500,MTN7305,C208,5000,PHL,Green,No,Philadelphia,Pennsylvania
11-Jan-22,0505,SWA2098,B737,13000,NCT,Green,No,Mather,California
11-Jan-22,0506,FFT2077,A20N,16000,NCT,Green,No,Mather,California
11-Jan-22,0605,ASA1196,A320,2000,LAX,Green,No,Los Angeles,California
11-Jan-22,0618,LN911ZF,BE9L,4200,HCF,Purple,No,Honolulu,Hawaii
11-Jan-22,0848,ASA892,B738,5000,SCT,Green,No,San Diego,California
11-Jan-22,1100,AAL1809,A321,23000,ZTL,Green,No,Hampton,Georgia
11-Jan-22,1340,N520MB,E550,Unk,SLC,Unk,No,Salt Lake City,Utah
11-Jan-22,2238,HPJ170,LJ45,4000,A90,White,No,Merrimack,New Hampshire
11-Jan-22,2321,KAP407,C402,6500,BTV,Green,No,Burlington,Vermont
11-Jan-22,2326,EDV5383,CRJ9,23000,ZBW,Green,No,Nashua,New Hampshire
11-Jan-22,2330,FDX327,B752,7500,HTS,Green,No,Huntington,West Virginia
12-Jan-22,0002,N64413,C172,4500,ZME,Green,No,Memphis,Tennessee
12-Jan-22,0017,FFT2570,A20N,19000,ZBW,Blue,No,Nashua,New Hampshire
12-Jan-22,0028,BMJ1232,SW4,12000,ZMP,Green,No,Dodge Center,Minnesota
12-Jan-22,0042,NDU81T,PA44,4000,ZMP,Blue,No,Dodge Center,Minnesota
12-Jan-22,0113,FDX1376,B752,23000,ZME,Green,No,Memphis,Tennessee
12-Jan-22,0117,SWA3863,B738,38000,ZME,Green,No,Memphis,Tennessee
12-Jan-22,0143,SWA4491,B737,2200,HOU,Unk,No,Houston,Texas
12-Jan-22,0145,N916FT,C172,2500,BFL,Green,No,Bakersfield,California
12-Jan-22,0156,HGT3325,E45X,5000,P50,Green,No,Phoenix,Arizona
12-Jan-22,0215,USC101,LJ35,15000,ZJX,Green,No,Hillard,Florida
12-Jan-22,0220,BAW92W,B789,39000,ZID,Green,No,Indianapolis,Indiana
12-Jan-22,0301,BXR1983,C208,1200,RDD,Green,No,Redding,California
12-Jan-22,0310,ASA1277,A320,1200,SFO,Blue,No,San Francisco,California
12-Jan-22,0313,SKW3454,E75L,7000,NCT,Green,No,Mather,California
12-Jan-22,0330,DAL311,B767,6500,NCT,Blue,No,Mather,California
12-Jan-22,0341,OXF2087,P28A,2000,IWA,Green,No,Phoenix,Arizona
12-Jan-22,0359,SWA4097,B737,12000,JCF,Green,No,Edwards AFB,California
12-Jan-22,0410,DAL1397,BSC1,8000,A90,Green,No,Merrimack,New Hampshire
12-Jan-22,0449,GTI3800,B763,5000,P80,Blue,No,Portland,Oregon
12-Jan-22,0455,OST29,PA44,3500,OKC,Purple,No,Oklahoma City,Oklahoma
12-Jan-22,0507,FDX1604,B763,14000,IND,Green,No,Indianapolis,Indiana
12-Jan-22,0514,SNC1465,SH36,7000,IND,Green,No,Indianapolis,Indiana
12-Jan-22,0516,NKS1,A321,30000,ZAU,Green,No,Aurora,Illinois
12-Jan-22,0555,CFS7276,AT72,19000,ZFW,Green,No,Fort Worth,Texas
12-Jan-22,0638,SWQ917,B738,5000,CVG,Green,No,Covington,Kentucky
12-Jan-22,0730,CJT920,B763,11000,CVG,Blue,No,Covington,Kentucky
12-Jan-22,1004,FDX2628,B767,11000,IND,Green,No,Indianapolis,Indiana
12-Jan-22,1045,EDV4782,CRJ2,Unk,ZOB,Unk,No,Oberlin,Ohio
12-Jan-22,1305,FDX77,B777,Unk,NCT,Unk,No,Mather,California
12-Jan-22,1415,UPS848,A306,Unk,BOI,Unk,No,Boise,Idaho
12-Jan-22,2236,GPD107B,PC12,800,SJU,Green,No,San Juan,Puerto Rico
12-Jan-22,2318,OSU14,C172,3500,CMH,Green,No,Columbus,Ohio
13-Jan-22,0004,UPS5508,A306,14000,ZID,Green,No,Indianapolis,Indiana
13-Jan-22,0005,N475DC,DA40,4300,ZID,Blue,No,Indianapolis,Indiana
13-Jan-22,0028,JBU2251,A321,8000,F11,Green,No,Orlando,Florida
13-Jan-22,0032,KONA250,C182,4500,I90,Green,No,Houston,Texas
13-Jan-22,0110,RPA5602,E75L,2000,BOS,Green,No,Boston,Massachusetts
13-Jan-22,0128,SKW5762,E75L,13000,S56,Green,No,Salt Lake City,Utah
13-Jan-22,0130,SWA3634,B737,17000,ZBW,Green,No,Nashua,New Hampshire
13-Jan-22,0135,DAL691,BCS3,6000,D10,Green,No,Dallas-Fort Worth,Texas
13-Jan-22,0137,SWA1644,B737,10000,PIT,Green,No,Pittsburgh,Pennsylvania
13-Jan-22,0140,N172WG,C172,5300,AUS,Green,No,Austin,Texas
13-Jan-22,0144,SKW3616,E75L,13000,S56,Green,No,Salt Lake City,Utah
13-Jan-22,0146,N346D,PA28,4100,GMU,Green,No,Greenville,South Carolina
13-Jan-22,0152,N9501F,C172,1400,NCT,Green,No,Mather,California
13-Jan-22,0156,SKW3356,E75L,3500,PSP,Blue,No,Palm Springs,California
13-Jan-22,0205,PCM7679,C208,4000,NCT,Green,No,Mather,California
13-Jan-22,0205,N301MF,EC35,2000,MLI,Green,No,Moline,Illinois
13-Jan-22,0207,EDV5390,CRJ9,100,CLE,Green,No,Cleveland,Ohio
13-Jan-22,0210,NKS1167,A320,7000,P50,Green,No,Phoenix,Arizona
13-Jan-22,0216,IDAHO72,AS50,700,FMY,Blue,No,Fort Myers,Florida
13-Jan-22,0237,LTA42,SR22,4500,SBN,Green,No,South Bend,Indiana
13-Jan-22,0240,RHINO50,C17,8000,CMH,Green,No,Columbus,Ohio
13-Jan-22,0257,JAKAL18,C30J,14000,OKC,Green,No,Oklahoma City,Oklahoma
13-Jan-22,0258,N480ST,RV12,2100,S46,Green,No,Burien,Washington
13-Jan-22,0303,ABX903,B762,1500,SEA,Green,No,Seattle,Washington
