Incident Date,Incident Time,Flight ID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
1-Jan-19,0035,N3EG,C421,2500,SAT,Green,No,San Antonio,Texas
1-Jan-19,0043,RPA3469,E75S,4000,IAH,Green,No,Houston,Texas
1-Jan-19,0044,UAL1607,A319,4000,IAH,Green,No,Houston,Texas
1-Jan-19,0110,N205TM,BE20,2500,HDC,Green,No,Hammond,Louisiana
1-Jan-19,0115,JIA5233,CRJ9,2000,JAX,Green,No,Jacksonville,Florida
1-Jan-19,0157,SWA2849,B738,3500,BNA,Green,No,Nashville,Tennessee
1-Jan-19,0225,SWA4112,B738,2000,FLL,Green,No,Fort Lauderdale,Florida
1-Jan-19,0250,SWA2504,B737,1800,SJU,Green,No,San Juan,Puerto Rico
1-Jan-19,0310,AIR01,B208,1000,DAB,Green,No,Daytona Beach,Florida
1-Jan-19,0326,N4203P,C172,8000,YKM,Green,No,Yakima,Washington
1-Jan-19,0422,SWA3206,B737,4000,HOU,Green,No,Houston,Texas
1-Jan-19,0434,AWI3789,CRJ2,2800,ERI,Green,No,Erie,Pennsylvania
1-Jan-19,0500,ASA19,B739,6000,SEA,Green,No,Seattle,Washington
1-Jan-19,0513,DAL861,B757,4000,LAX,Green,No,Los Angeles,California
1-Jan-19,0518,UPS473,A306,16000,SDF,Green,No,Louisville,Kentucky
1-Jan-19,0523,NKS719,A320,4000,ELM,Green,No,El Monte,California
1-Jan-19,0545,AAL2332,B738,6000,BNA,Green,No,Nashville,Tennessee
1-Jan-19,2310,AAL1948,A319,800,PIT,Green,No,Pittsburgh,Pennsylvania
2-Jan-19,0025,N7221Q,C172,4200,HLN,Green,No,Helena,Montana
2-Jan-19,0118,N6186V,C172,4000,SGJ,Green,No,St. Augustine,Florida
2-Jan-19,0144,N839SP,C172,2500,TTD,Green,No,Portland,Oregon
2-Jan-19,0220,SWA2210,B737,8000,IWA,Green,No,Phoenix,Arizona
2-Jan-19,0245,EDV5203,CRJ9,7000,MSP,Green,No,Minneapolis,Minnesota
2-Jan-19,0246,ASQ4363,E145,4000,IAH,Green,No,Houston,Texas
2-Jan-19,0326,JXS148,E145,4000,CCR,Green,No,Concord,California
2-Jan-19,0334,N446ER,C172,3500,CCR,Green,No,Concord,California
2-Jan-19,0354,AAL1962,A319,27000,EKN,Green,No,Elkins,West Virginia
2-Jan-19,0423,AAL887,A319,2000,SAT,Green,No,San Antonio,Texas
2-Jan-19,0430,N764AM,SK76,1500,GRR,Green,No,Grand Rapids,Michigan
2-Jan-19,0436,FFT2074,A320,2200,SAT,Green,No,San Antonio,Texas
2-Jan-19,0610,NRS7096,B789,37000,ALB,Blue and Purple,No,Schenectady,New York
2-Jan-19,0615,CPZ6052,E75L,6000,LAX,Green,No,Los Angeles,California
2-Jan-19,0630,ASA1391,A320,5000,SFO,Green,No,San Francisco,California
2-Jan-19,2349,RPA4463,E75L,1000,DCA,Green,No,Arlington,Virginia
3-Jan-19,0131,EDV5230,CRJ9,4000,LGA,Green,No,New York City,New York
3-Jan-19,0139,N977PT,BE20,8000,SBN,Green,No,South Bend,Indiana
3-Jan-19,0150,PDT4851,E145,3000,SYR,Green,No,Syracuse,New York
3-Jan-19,0210,UAL1279,B738,9000,MCO,Red,No,Orlando,Florida
3-Jan-19,0255,JBU135,A320/L,32000,MKE,Green,No,Milwaukee,Wisconsin
3-Jan-19,0305,AAL1217,B737,21000,PIA,Blue,No,Peoria,Illinois
3-Jan-19,0318,N672CC,C172,2000,ICT,Green,No,Wichita,Kansas
3-Jan-19,0337,DAL1076,B739,27000,MOD,Green,No,Modesto,California
3-Jan-19,0342,SKW5172,CRJ2/L,12000,DEN,Green,No,Denver,Colorado
3-Jan-19,0408,UAL1613,B78X,1800,LAX,Green,No,Los Angeles,California
3-Jan-19,0433,N785MM,E190,1800,LAX,Green,No,Los Angeles,California
3-Jan-19,0457,N723HG,C172,2800,IWA,Green,No,Phoenix,Arizona
3-Jan-19,0509,JIA5590,CRJ7,5000,CID,Green,No,Cedar Rapids,Iowa
3-Jan-19,0517,FFT409,A319,16500,DEN,Green,No,Denver,Colorado
3-Jan-19,0545,N42WA,CRJ2,21000,PUB,Green,No,Pueblo,Colorado
3-Jan-19,0557,SWA2434,B737,18000,MCI,Green,No,Kansas City,Missouri
3-Jan-19,2319,N1206U,C172,1000,FXE,Green,No,Fort Lauderdale,Florida
3-Jan-19,2330,JIA5593,CRJ2,6000,PHL,Green,No,Philadelphia,Pennsylvania
3-Jan-19,2340,N206JA,C172,1500,SUS,Red,No,St Louis,Missouri
4-Jan-19,0023,SKW2979,CRJ7,2500,MDW,Green,No,Chicago,Illinois
4-Jan-19,0110,SPRTN23,CH47,2000,MKC,Green,No,Kansas City,Missouri
4-Jan-19,0118,N6716Z,BE76,3500,ONT,Green,No,Ontario,California
4-Jan-19,0123,N148AK,BL8,7500,BJC,Green,No,Longmont,Colorado
4-Jan-19,0141,GAJ474,GLF4,5000,AUS,Green,No,Austin,Texas
4-Jan-19,0145,G08100,CH47,1200,ROC,Green,No,Rochester,New York
4-Jan-19,0206,WBR2709,C208,6000,STL,Green,No,St Louis,Missouri
4-Jan-19,0220,SWA876,B737,5000,PHX,Green,No,Phoenix,Arizona
4-Jan-19,0255,UCA4992,E145,2000,TTN,Blue,No,Yardley,Pennsylvania
4-Jan-19,0322,GGN7319,CRJ2,10000,RDU,Green,No,Raleigh,North Carolina
4-Jan-19,0326,AAL780,A320,1000,PX,Green,No,Phoenix,Arizona
4-Jan-19,0345,SKW4956,CRJ9,11000,MSP,Green,No,Minneapolis,Minnesota
4-Jan-19,0407,DAL2306,MD88,7000,DAY,Green,No,Dayton,Ohio
4-Jan-19,0445,BVN7279,C208,9000,AUS,Green,No,Austin,Texas
4-Jan-19,0455,CTL16,AC50,8000,FSD,Green,No,Mankato,Minnesota
4-Jan-19,0510,UPS503,B767,7500,SDF,Green,No,Louisville,Kentucky
4-Jan-19,0545,AR1,HELO,600,MIA,Green,No,Miami,Florida
4-Jan-19,0642,SWA794,B737,6500,RNO,Green,No,Reno,Nevada
4-Jan-19,0730,SKW5838,CRJ2,10000,FAT,Green,No,Fresno,California
4-Jan-19,1225,SKW5330,CRJ2,4300,ORD,Green,No,Chicago,Illinois
4-Jan-19,2236,JIA5280,CRJ9,4000,AVP,Green,No,Scranton,Pennsylvania
4-Jan-19,2325,N484AT,R44,250,DTS,Green,No,Destin,Florida
4-Jan-19,2325,SWA2406,B737,2800,STL,Green,No,St Louis,Missouri
5-Jan-19,0006,ENY3586,E135,2000,JFK,Blue,No,New York City,New York
5-Jan-19,0031,JBU1704,A320,300,FLL,Green,No,Fort Lauderdale,Florida
5-Jan-19,0038,AAL2681,B738,2000,JFK,Blue,No,New York City,New York
5-Jan-19,0045,JBU1815,E190,3000,FRG,Green,No,New York City,New York
5-Jan-19,0055,SKW3513,CRJ2,2000,FWA,Green,No,Fort Wayne,Indiana
5-Jan-19,0055,SWA4739,B737,3000,MDW,Green,No,Chicago,Illinois
5-Jan-19,0100,N89SP,P28A,2000,FWA,Green,No,Fort Wayne,Indiana
5-Jan-19,0118,RAX304,E110,9000,SBN,Green,No,South Bend,Indiana
5-Jan-19,0123,SWA1043,B737,10000,SBN,Green,No,South Bend,Indiana
5-Jan-19,0130,POE240,DH8D,4000,ERI,Green,No,Erie,Pennsylvania
5-Jan-19,0142,SKW3995,CRJ2,2300,MOB,Green,No,Mobile,Alabama
5-Jan-19,0144,AMF1977,E120,3500,PDX,Green,No,Portland,Oregon
5-Jan-19,0145,ENY3649,E145,17000,SBN,Green,No,South Bend,Indiana
5-Jan-19,0150,RPA3543,E75L,11000,PIT,Green,No,Pittsburgh,Pennsylvania
5-Jan-19,0153,SKW3306,E75L,7000,BOI,Green,No,Boise,Idaho
5-Jan-19,0213,N46324,C172,6500,OMA,Green,No,Omaha,Nebraska
5-Jan-19,0222,N81ED,C56X,7500,IND,Green,No,Indianapolis,Indiana
5-Jan-19,0223,ASH6069,E75L,6200,ABQ,Green,No,Albuquerque,New Mexico
5-Jan-19,0231,AMF1829,B190,4000,SAT,Green,No,San Antonio,Texas
5-Jan-19,0245,GEC8224,MD11,10000,AFW,Green,Yes,Fort Worth,Texas
5-Jan-19,0254,N17ED,C560,7500,IND,Green,No,Indianapolis,Indiana
5-Jan-19,0300,PDT5012,E145/L,11000,SYR,Green,No,Syracuse,New York
5-Jan-19,0344,SWA2241,B737,8000,SAN,Green,No,San Diego,California
5-Jan-19,0350,SWA56,B737,18000,TYR,Green,No,Tyler,Texas
5-Jan-19,0403,ASH5821,CRJ9,6000,ELP,Green,No,El Paso,Texas
5-Jan-19,0415,SKW7401,CRJ2,3000,BGM,Green,No,Binghamton,New York
5-Jan-19,0448,AAL1156,B738,10000,SJC,Green,No,San Jose,California
5-Jan-19,0454,UAL688,B737,6000,TUL,Green,No,Tulsa,Oklahoma
5-Jan-19,0501,SWA1699,B737,1000,TPA,Red,No,Tampa,Florida
5-Jan-19,0525,SWA9017,B737,5000,ALB,Green,No,Albany,New York
5-Jan-19,0553,PAC214,B744,14000,CVG,Green,No,Cincinnati,Ohio
5-Jan-19,0724,DAL2936,B738,8000,PDX,Green,No,Portland,Oregon
5-Jan-19,0850,BSO07,HELO,1000,PMP,Green,No,Pompano Beach,Florida
5-Jan-19,1033,SCM82,B350,10000,DAL,Green,No,Dallas,Texas
5-Jan-19,1703,UAL186,B737,3100,GUM,Green,No,Agana,Guam
5-Jan-19,2355,UAL511,B737-900,25000,FWA,Green,No,Fort Wayne,Indiana
5-Jan-19,2358,ASH6239,E75L,6500,MEM,Green,No,Memphis,Tennessee
6-Jan-19,0005,ENY3988,CRJ7,25000,FWA,Green,No,Fort Wayne,Indiana
6-Jan-19,0005,UAL1650,B739,26000,FWA,Green,No,Fort Wayne,Indiana
6-Jan-19,0031,N64964,C172,4500,SGF,Green,No,El Dorado,Missouri
6-Jan-19,0104,GTI3159,B767,7000,PDX,Green,No,Portland,Oregon
6-Jan-19,0130,N157KC,C172,5500,NIP,Green,No,Jacksonville,Florida
6-Jan-19,0148,FW1,B206,1400,FTW,Green,No,Fort Worth,Texas
6-Jan-19,0154,AWI3857,CRJ2,23000,SBN,Green,No,South Bend,Indiana
6-Jan-19,0158,CAP826,C182,1000,DAB,Green and Red,No,Daytona Beach,Florida
6-Jan-19,0200,N260GD,LJ60,14000,SBN,Red,No,South Bend,Indiana
6-Jan-19,0215,N46324,Ca72,6500,OMA,Green,No,Omaha,Nebraska
6-Jan-19,0223,ASH6029,E170,6200,ABQ,Green,No,Albuquerque,New Mexico
6-Jan-19,0225,AVL227,C172,5000,MRB,Green,No,Martinsburg,West Virginia
6-Jan-19,0228,RCH270,C17,17000,MHK,Green,No,Manhattan,Kansas
6-Jan-19,0300,N102VP,C560/L,1400,BFL,Green,No,Bakersfield,California
6-Jan-19,0320,N911SV,EC35,4500,BIL,Blue,No,Billings,Montana
6-Jan-19,0429,ENY3480,E170,17500,LEX,Green,No,Lexington,Kentucky
6-Jan-19,0454,UAL688,B737,6000,TUL,Green,No,Tulsa,Oklahoma
6-Jan-19,0510,ENY3532,E145,1500,MHK,Green,No,Manhattan,Kansas
6-Jan-19,0830,JBU80,A320,8000,RNO,Green,No,Reno,Nevada
6-Jan-19,1223,WBR2801,C208,3000,ORD,Green,No,Chicago,Illinois
6-Jan-19,2305,SWA4547,B737,1000,BWI,Green,No,Baltimore,Maryland
6-Jan-19,2326,LOF4730,E145,10000,JVL,Green,No,Janesville,Wisconsin
7-Jan-19,0018,N9334H,C172,2100,BWI,Green,No,Baltimore,Maryland
7-Jan-19,0021,N53340,C172,1000,BWI,Green,No,Baltimore,Maryland
7-Jan-19,0104,JBU989,E190,6000,DCA,Green,No,Washington,District of Columbia
7-Jan-19,0135,N729HZ,CL60,4000,MDW,Green,No,Chicago,Illinois
7-Jan-19,0145,N47965,PA28,6800,APA,Green,No,Denver,Colorado
7-Jan-19,0150,N54678,C172,2100,EMT,Green,No,El Monte,California
7-Jan-19,0154,N702DR,GLEX,8000,SNA,Green,No,Santa Ana,California
7-Jan-19,0200,DAL1306,MD88/Z,18000,ATL,Green,No,Atlanta,Georgia
7-Jan-19,0214,EJM444,GLF4,2000,SNA,Green,No,Santa Ana,California
7-Jan-19,0215,JBU180,A320,4500,LAS,Green,No,Las Vegas,Nevada
7-Jan-19,0217,UAL437,B737,12000,DEN,Green,No,Denver,Colorado
7-Jan-19,0227,SKW3446,E75L,7000,DAL,Green,No,Dallas,Texas
7-Jan-19,0228,N523AC,G4,1100,SNA,Green,No,Santa Ana,California
7-Jan-19,0231,EJA334,C680,800,SNA,Green,No,Santa Ana,California
7-Jan-19,0300,N445AE,B206,900,MSY,Green,No,New Orleans,Louisiana
7-Jan-19,0310,ENY3436,E170,9000,XNA,Green,No,Fayetteville,Arkansas
7-Jan-19,0330,UAL347,B739,8000,SNA,Green,No,Santa Ana,California
7-Jan-19,0339,N372HB,C172,9500,COS,Green,No,Colorado Springs,Colorado
7-Jan-19,0410,JIA5536,CRJ9,4000,TYS,Blue,No,Knoxville,Tennessee
7-Jan-19,0412,EDV3409,CRJ9,6000,TYS,Blue,No,Knoxville,Tennessee
7-Jan-19,0519,N4962H,C152,3000,EUG,Green,No,Eugene,Oregon
7-Jan-19,0626,GTI797,B763,10000,CVG,Green,No,Cincinnati,Ohio
7-Jan-19,0807,GTI1841,B762,16000,MWO,Green and Red,No,Middletown,Ohio
7-Jan-19,1230,SKW5004,CRJ2,3000,ORD,Green,No,Chicago,Illinois
7-Jan-19,2336,GJS6219,CRJ7,15000,IAD,Red,No,Manassas,Virginia
7-Jan-19,2340,JBU1035,E190,2000,SJU,Green,No,San Juan,Puerto Rico
7-Jan-19,2354,EJA382,C680,3500,PHL,Green,No,Philadelphia,Pennsylvania
8-Jan-19,0006,N816MA,C208,1500,FLL,Green,No,Fort Lauderdale,Florida
8-Jan-19,0008,UAL317,A319,2200,IND,Green,No,Indianapolis,Indiana
8-Jan-19,0035,LXJ416,E145,19000,DAL,Green,No,Dallas,Texas
8-Jan-19,0125,N5265D,C172,3000,GYR,Green,No,Goodyear,Arizona
8-Jan-19,0139,ASQ4404,E145,13000,TRI,Green,No,Greenville,Tennessee
8-Jan-19,0158,UAL665,B739,8000,EWR,Green,No,Newark,New Jersey
8-Jan-19,0207,SWA1110,B737,26000,ELP,Green,No,El Paso,Texas
8-Jan-19,0225,N412TL,R22,2000,GYR,Green,No,Goodyear,Arizona
8-Jan-19,0243,N157WW,C560,3500,AUS,Green,No,Austin,Texas
8-Jan-19,0254,CFS7584,ATR43,7500,FSD,Green,Yes,Sioux Falls,South Dakota
8-Jan-19,0335,WILLY1,C172,5600,PMD,Green,No,Palmdale,California
8-Jan-19,0440,SKW5927,E75L,6000,MSP,Green,No,Minneapolis,Minnesota
8-Jan-19,0440,UAL238,Unknown,6000,MSP,Green,No,Minneapolis,Minnesota
8-Jan-19,0451,AAL1827,A321,6600,PHX,Green,No,Phoenix,Arizona
8-Jan-19,0521,DAL792,B739,5000,SFO,Green,No,San Francisco,California
8-Jan-19,0604,SCX8656,B738,9000,SJC,Green,No,San Jose,California
8-Jan-19,0650,AAL245,A321,2500,LAX,Green,No,Los Angeles,California
8-Jan-19,2330,ASQ2634,E45X/L,2000,DTW,White,No,Detroit,Michigan
9-Jan-19,0018,N227TW,C172,3000,OJC,Green,No,Olathe,Kansas
9-Jan-19,0035,N1978Z,C150,3500,MRI,Green,No,Anchorage,Alaska
9-Jan-19,0117,N613CL,C680,5000,LRD,Green,No,Laredo,California
9-Jan-19,0125,N244LD,E145,11000,DEN,Green,No,Denver,Colorado
9-Jan-19,0135,LOF4629,E145,11000,DEN,Green,No,Denver,Colorado
9-Jan-19,0210,AAL1476,B738,32000,PBI,Blue and Green,No,West Palm Beach,Florida
9-Jan-19,0214,NDU687,PA44,3200,TUS,Green,No,Tucson,Arizona
9-Jan-19,0240,N132TS,DA40,8000,OGD,Green,No,Ogden,Utah
9-Jan-19,0252,JBU391,A320,16000,MCO,Green,No,Orlando,Florida
9-Jan-19,0355,LN04,HELO,7500,COS,Green,No,Colorado Springs,Colorado
9-Jan-19,0410,DAL1848,B738,6200,SLC,Green,No,Salt Lake City,Utah
9-Jan-19,0415,SWA2079,B737,6200,SLC,Green,No,Salt Lake City,Utah
9-Jan-19,0420,N782AL,BE20,7500,APA,Blue and Purple,No,Denver,Colorado
9-Jan-19,0420,UAL1928,B739,5200,ONT,Green,No,Ontario,California
9-Jan-19,0505,SWA512,B737,4500,LAX,Green,No,Los Angeles,California
9-Jan-19,1059,FDX1418,DC10,3000,DTW,Green,No,Detroit,Michigan
9-Jan-19,2256,JBU1044,A320,4000,TEB,Green,No,Teterboro,New Jersey
9-Jan-19,2345,EDV5240,CRJ2,17000,RDU,Green,No,Raleigh,North Carolina
9-Jan-19,2345,JIA5126,CRJ7,29000,RDU,Green,No,Raleigh,North Carolina
10-Jan-19,0000,PDT4835,E145,6500,TRI,Green,No,Blountville,Tennessee
10-Jan-19,0103,ENY3665,E170,5000,DFW,White,No,Dallas,Texas
10-Jan-19,0114,ENY3458,E170,6000,DFW,Green,No,Dallas,Texas
10-Jan-19,0230,N968LT,C172,1800,DTN,Green,No,Shreveport,Louisiana
10-Jan-19,0232,SWA1575,B737,8000,HOU,Green,No,Houston,Texas
10-Jan-19,0303,SWA473,B737,10000,MWC,Green,No,Milwaukee,Wisconsin
10-Jan-19,0311,RANGER722,TEX2,1600,CRP,Green,No,Corpus Christi,Texas
10-Jan-19,0328,UPS1269,A306,5000,GSO,Green,No,Greensboro,North Carolina
10-Jan-19,0421,AAL1186,B738,19000,CLT,Green,No,Charlotte,North Carolina
10-Jan-19,0434,UPS857,A306,19000,PHX,Green,No,Phoenix,Arizona
10-Jan-19,0530,DAL2813,B717,4000,CLT,Green,No,Charlotte,North Carolina
10-Jan-19,0600,METRO 2,HELO,2400,LAS,Red,No,Las Vegas,Nevada
10-Jan-19,0602,UAL457,B739,12000,IAH,Green,No,Houston,Texas
10-Jan-19,0832,RCH457,C17,9000,SCK,Green,No,Stockton,California
10-Jan-19,2254,LOF4682,E145,6000,GSO,Green,No,Greensboro,North Carolina
10-Jan-19,2320,PDT4847,E145/L,5000,BGR,Green,No,Bangor,Maine
10-Jan-19,2321,N215TA,C208,6000,SJU,Green,No,San Juan,Puerto Rico
10-Jan-19,2327,N1453U,C172,1400,RDG,Green,No,Reading,Pennsylvania
10-Jan-19,2336,N67NG,PC12,16000,JEF,Red,No,Jefferson City,Missouri
11-Jan-19,0031,SWA5199,B738,2500,AUS,Green,No,Austin,Texas
11-Jan-19,0055,DAL1961,B753,10000,ORD,Green,No,Chicago,Illinois
11-Jan-19,0122,AIP1531,BE99,200,BIL,Green,No,Billings,Montana
11-Jan-19,0216,N19804,C172,6000,LAS,Green,No,Las Vegas,Nevada
11-Jan-19,0508,SKW3467,E75L,8000,SAN,Green,No,San Diego,California
11-Jan-19,0515,JBU2828,A320,3000,EWR,Green,No,Newark,New Jersey
11-Jan-19,0538,N417TS,DA42,1600,LGB,Green,No,Long Beach,California
11-Jan-19,0608,ASA467,B737,4000,SEA,Green,No,Seattle,Washington
11-Jan-19,1013,LBQ650,E50P,2000,MKC,Green,No,Kansas City,Missouri
11-Jan-19,1458,QXE2409,DH8D,1000,BOI,Green,No,Boise,Idaho
11-Jan-19,2259,AMF6902,BE99,2500,SJU,Green,No,San Juan,Puerto Rico
11-Jan-19,2358,RULER31,C17,11000,JAN,Green,No,Jackson,Mississippi
12-Jan-19,0020,SWA105,B737,6000,IAH,Green,No,Houston,Texas
12-Jan-19,0041,N669PS,DA40,3000,HSV,Green,No,Huntsville,Alabama
12-Jan-19,0110,N4511E,C172,1500,TIW,Green,No,Tacoma,Washington
12-Jan-19,0127,AAL2317,B738,18000,SJU,Green,No,San Juan,Puerto Rico
12-Jan-19,0128,RDDL424,C172,1500,DAB,Green,No,Daytona Beach,Florida
12-Jan-19,0142,AAL1386,B738,29000,PHX,Green,Yes,Phoenix,Arizona
12-Jan-19,0200,RDDL471,C172,1500,DAB,Green,No,Daytona Beach,Florida
12-Jan-19,0200,WIG7450,C208,6000,DAB,Green,No,Daytona Beach,Florida
12-Jan-19,0230,DCM4157,C550,13000,VNY,Green,No,Van Nuys,California
12-Jan-19,0241,N6670W,PA28,3500,PVF,Green,No,Placerville,California
12-Jan-19,0254,N2272V,C172,9000,VRB,Green,No,Vero Beach,Florida
12-Jan-19,0257,N867LA,C172,3700,CVO,Green,No,Corvallis,Oregon
12-Jan-19,0309,BTQ330,PC12,17000,BFL,Green,No,Bakersfield,California
12-Jan-19,0311,N4174L,HELO,1000,SAN,Green,No,San Diego,California
12-Jan-19,0317,SKW3549,CRJ2,18000,GRB,Green,No,Green Bay,Wisconsin
12-Jan-19,0342,AAL9200,B737,7000,SBD,Green,No,San Bernardino,California
12-Jan-19,0401,N65504,C182,2400,OAK,Green,No,Oakland,California
12-Jan-19,0411,RDDL423,C172,2000,DAB,Green,No,Daytona Beach,Florida
12-Jan-19,0513,ASH5771,CRJ9,6300,ELP,Green,No,El Paso,Texas
12-Jan-19,0532,N60VP,BE9L,17000,FMN,Green,No,Chinle,Arizona
12-Jan-19,0535,N6458,GLF5,1700,PDX,Green,No,Portland,Oregon
12-Jan-19,0549,N7309N,C172,2000,FCM,Green,No,Eden Prairie,North Dakota
12-Jan-19,0552,MSQT617,PA28,500,DVT,Green,No,Phoenix,Arizona
12-Jan-19,0612,C678WW,C172,2000,DVT,Red,No,Phoenix,Arizona
12-Jan-19,0643,SKW3991,E75L,5500,ELP,Green,No,El Paso,Texas
12-Jan-19,0801,QXE2281,DH8D,5000,SEA,Green,No,Seattle,Washington
12-Jan-19,2345,N2142T,C172,2000,PBI,Green,No,West Palm Beach,Florida
13-Jan-19,0052,UAL1461,B738,8000,IAH,Green,No,Houston,Texas
13-Jan-19,0138,NKS195,A320,19000,VRB,Green,No,Vero Beach,California
13-Jan-19,0156,CWG800,H25B,6000,HOU,Green,No,Houston,Texas
13-Jan-19,0200,SWA4665,B737,9500,HOU,Green,No,Houston,Texas
13-Jan-19,0204,SWA3056,B737,9500,HOU,Green,No,Houston,Texas
13-Jan-19,0247,N4135W,P28A,2000,TKI,Green,No,McKinney,Texas
13-Jan-19,0314,SWA1051,B737,6000,LAS,Red,No,Las Vegas,Nevada
13-Jan-19,0335,ASH5713,CRJ9,7000,ELP,Green,No,El Paso,Texas
13-Jan-19,0835,MHO657,C208,5000,OGG,Green,No,Kahului,Hawaii
13-Jan-19,2352,UAL2391,B737,3000,EWR,Red,No,Newark,New Jersey
14-Jan-19,0009,LOF4602,E145,25000,SBN,Green,No,South Bend,Indiana
14-Jan-19,0110,SKW3138,CRJ7,2000,ECP,Green,No,Panama City,Florida
14-Jan-19,0139,ENY3693,E135,1500,LGA,Green,No,New York City,New York
14-Jan-19,0200,SKW4665,B737,9000,HOU,Green,No,Houston,Texas
14-Jan-19,0215,AAL275,B738,1900,MIA,White,No,Miami,Florida
14-Jan-19,0350,RPA3688,E175,24000,HOU,Green,No,Houston,Texas
14-Jan-19,0401,UAL589,B739,3300,IAD,Green,No,Dulles,Virginia
14-Jan-19,0404,AAL1191,B737,9000,TUS,Green,No,Tucson,Arizona
14-Jan-19,0412,AAL2481,B737,1800,SJU,Green,No,San Juan,Puerto Rico
14-Jan-19,0432,ACA549,B789,40000,GEG,Green,No,Spokane,Washington
14-Jan-19,0447,UAL539,B739,3300,IAD,Green,No,Dulles,Virginia
14-Jan-19,0455,SKW3360,E75L,12000,CRQ,Green,No,Carlsbad,California
14-Jan-19,0520,SKW3010,CRJ7,4000,BFL,Green,No,Bakersfield,California
14-Jan-19,0717,SCX694,B738,12000,PDX,Green,No,Portland,Oregon
14-Jan-19,1015,ASA7096,B737,12000,SEA,Green,No,Seattle,Washington
14-Jan-19,2359,CLINIC3,SR60,1000,BKL,Green,No,Cleveland,Ohio
15-Jan-19,0123,N60603,C172,4000,MER,Green,No,Madera,California
15-Jan-19,0150,JIA5694,CRJ9,5000,CLT,Green,No,Charlotte,North Carolina
15-Jan-19,0153,N372HB,C172,6500,APA,Green,No,Denver,Colorado
15-Jan-19,0331,SKW4184,CRJ7,13000,SLC,Green,No,Salt Lake City,Utah
15-Jan-19,0341,N124CK,C172,3000,SMF,Blue,No,Sacramento,California
15-Jan-19,0355,SWA1927,B737,2000,DFW,Green,No,Dallas,Texas
15-Jan-19,0400,AMF1953,BE99,1500,ONT,Green,No,Ontario,California
15-Jan-19,0438,N915CF,C510,1300,EKY,Green,No,Bessemer,Alabama
15-Jan-19,2225,CHOPPER4,HELO,1000,LGA,Green,No,New York City,New York
15-Jan-19,2345,AAL754,A332,12000,PHL,Green,No,Philadelphia,Pennsylvania
16-Jan-19,0023,JIA5394,CRJ7,7500,GSP,Green,No,Spartanburg,South Carolina
16-Jan-19,0102,N466AX,EXP,1700,GSO,White,No,Greensboro,North Carolina
16-Jan-19,0217,N444ND,P28A,4500,OBE,Green,No,Okeechobee,Florida
16-Jan-19,0241,N211BD,LJ60,2800,RDD,Green,No,Redding,California
16-Jan-19,0315,GLSCW,GLF5,45000,ELP,Green,No,El Paso,Texas
16-Jan-19,0345,QXE2015,DH8D,19000,RDM,Green,No,Redmond,Oregon
16-Jan-19,0405,UAL223,B739,10000,LRP,Green,No,Lancaster,Pennsylvania
16-Jan-19,0525,FDX1305,B757,25000,LAF,Green,No,Batesville,Arkansas
16-Jan-19,0527,N473CA,C172,2300,BFL,Multi,No,Bakersfield,California
16-Jan-19,0639,SKQ44,PC12,1400,BTR,Green,No,Baton Rouge,Louisiana
16-Jan-19,0725,ASA1804,A320,1000,LAX,Blue,No,Los Angeles,California
16-Jan-19,2248,RPA3586,E175,5000,EWR,Green,No,Newark,New Jersey
16-Jan-19,2353,N5054S,PA28,200,CSG,Green,No,Auburn,Alabama
16-Jan-19,2355,UPS2066,B757,11000,ALB,Green,No,Albany,New York
17-Jan-19,0006,CONN468,SR22,800,CRG,Green,No,Jacksonville,Florida
17-Jan-19,0114,SCX607,B738,10500,PHX,Green,No,Phoenix,Arizona
17-Jan-19,0117,CFS7804,AT43,4000,GEG,Green,No,Spokane,Washington
17-Jan-19,0120,SIL129,SF34,6000,FLL,Green,No,Fort Lauderdale,Florida
17-Jan-19,0338,UAL750,B738,15000,DEN,Blue,No,Denver,Colorado
17-Jan-19,0358,RDDL422,C172,2500,DAB,Green,No,Daytona Beach,Florida
17-Jan-19,0417,DAL938,B738,9000,SLC,Green,No,Salt Lake City,Utah
18-Jan-19,0052,GEIST91,C130,5000,ECP,Green,No,Panama City,Florida
18-Jan-19,0120,ROU1652,A319,1000,MIA,Green,No,Miami,Florida
18-Jan-19,0140,SWA1123,B737,8000,PHX,Green,No,Phoenix,Arizona
18-Jan-19,0347,N1400H,C172,1500,ADS,Green,No,Addison,Texas
18-Jan-19,0406,N97705,C172,750,MRI,Green,No,Anchorage,Alaska
18-Jan-19,0447,UAL524,A320,7000,ABQ,Blue,No,Albuquerque,New Mexico
18-Jan-19,0515,AAL2663,B738,6000,SAT,Green,No,San Antonio,Texas
18-Jan-19,0620,COHO93,C17/L,23000,STS,Green,No,Santa Rosa,California
18-Jan-19,0910,LN199DW,BE9L,3000,GTU,Green,No,Georgetown,Texas
18-Jan-19,1255,ASA7095,B737,7000,SEA,Green,No,Seattle,Washington
19-Jan-19,0115,AAL1389,B738,11000,FXE,Green,No,Fort Lauderdale,Florida
19-Jan-19,0125,NKS174,A420,4000,LGA,Green,No,New York City,New York
19-Jan-19,0128,DAL2794,A321,19000,LAL,Green,No,Lakeland,Florida
19-Jan-19,0135,N87PM,M20P,4300,SMF,Green,No,Sacramento,California
