2021 Laser Incidents,,,,,,,,,
Incident Date,Incident Time,FlightID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
8-Mar-21,0220,N62875,C172,3000,BNA,Green,No,Nashville,Tennessee
8-Mar-21,0223,ENY3509,E170,14000,FSM,Green,No,Fort Smith,Arkansas
8-Mar-21,0223,UAL1534,B752,1000,LAX,Green,Yes,Los Angeles,California
8-Mar-21,0225,N8354U,C172,6500,GRK,Green,No,Killeen,Texas
8-Mar-21,0240,AAL475,A319,10500,P50,Green,No,Phoenix,Arizona
8-Mar-21,0240,BTQ653,PC12,6000,ABQ,Green,No,Albuquerque,New Mexico
8-Mar-21,0327,UCA4337,E45X,4000,MOB,Green And Purple,No,Mobile,Alabama
8-Mar-21,0328,ENY4271,E170,18000,ZFW,Green,No,Fort Worth,Texas
8-Mar-21,0329,ENY3646,E170,18000,ZFW,Green,No,Fort Worth,Texas
8-Mar-21,0332,BTQ434,PC12,16000,ZTL,Green,No,Hampton,Georgia
8-Mar-21,0336,N1017T,M20T,6000,ACT,Green,No,Waco,Texas
8-Mar-21,0343,RPA5764,E75S,3500,CAE,Red,No,Columbia,South Carolina
8-Mar-21,0355,ENY4334,E170,3000,ICT,Green,No,Wichita,Kansas
8-Mar-21,0430,GTI129,B762,17000,ZID,Green,No,Indianapolis,Indiana
8-Mar-21,0506,FDX749,A306,4000,P80,Green,No,Portland,Oregon
8-Mar-21,0519,N871DG,PC12,4700,NCT,Green,No,Mather,California
8-Mar-21,0525,SWA1184,B737,1800,SJC,Green,No,San Jose,California
8-Mar-21,0527,SKW3502,E75L,2000,SJC,Green,No,San Jose,California
8-Mar-21,0558,FFT2149,A320,6000,L30,Blue,No,Las Vegas,Nevada
8-Mar-21,0559,FFT1419,A320,6500,L30,Blue,No,Las Vegas,Nevada
8-Mar-21,0600,AAY2790,A320,7500,L30,Blue,No,Las Vegas,Nevada
8-Mar-21,0619,NKS483,A320,6500,L30,Green,No,Las Vegas,Nevada
8-Mar-21,0705,ASA847,B737,7000,NCT,Blue,No,Mather,California
8-Mar-21,0720,SKW3795,E75L,4500,ZSE,Green,No,Auburn,Washington
8-Mar-21,0820,CAHP23,GA8,6500,NCT,Green,No,Mather,California
8-Mar-21,1004,EJM412,F2TH,14000,SCT,Green,No,San Diego,California
8-Mar-21,2342,N7611S,C182,1400,RDG,Blue,No,Reading,Pennsylvania
9-Mar-21,0021,DAL773,B739,4000,D21,Green,No,Detroit,Michigan
9-Mar-21,0031,RPA5754,E75S,4000,D21,Green,No,Detroit,Michigan
9-Mar-21,0045,GJS4399,CRJ7,12000,PCT,Blue,No,Warrenton,Virginia
9-Mar-21,0128,SWA725,B737,3700,PVD,Green,No,Providence,Rhode Island
9-Mar-21,0130,N833MA,C172,2200,EAU,Green,No,Eau Claire,Wisconsin
9-Mar-21,0133,PALM28,C17,27000,ZTL,Green,No,Hampton,Georgia
9-Mar-21,0150,JEDI70,C172,6000,ZJX,Green,No,Hillard,Florida
9-Mar-21,0222,N4497X,P28A,2500,I90,Green,No,Houston,Texas
9-Mar-21,0225,N61657,C172,7000,D01,Green,No,Denver,Colorado
9-Mar-21,0226,UPS797,B752,7000,ELP,Green,No,El Paso,Texas
9-Mar-21,0236,N849PA,C172,6000,ZTL,Green,No,Hampton,Georgia
9-Mar-21,0245,SWA121,B737,3500,LAS,Unk,No,Las Vegas,Nevada
9-Mar-21,0247,AIP5041,BE99,4300,BIL,Green,No,Billings,Montana
9-Mar-21,0252,N24CV,C172,1800,CRQ,Green,No,Carlsbad,California
9-Mar-21,0300,LN777WY,C560,12000,ZJX,Green,No,Hillard,Florida
9-Mar-21,0300,GATR135,HAWK,11000,ZME,Green,No,Memphis,Tennessee
9-Mar-21,0301,FDX1287,B757,27000,ZDV,Green,No,Longmont,Colorado
9-Mar-21,0309,N440AJ,P28A,4000,BIL,Green,No,Billings,Montana
9-Mar-21,0316,MTU96,DA40,5000,ZME,Green,No,Memphis,Tennessee
9-Mar-21,0321,UCA4846,E45X,11200,TYS,Green,No,Knoxville,Tennessee
9-Mar-21,0328,SWA1284,B737,14000,M98,Green,No,Minneapolis,Minnesota
9-Mar-21,0330,RPA4956,E75L,34000,ZTL,White And Green,No,Hampton,Georgia
9-Mar-21,0346,UPS1057,B767,4000,SDF,Green,No,Louisville,Kentucky
9-Mar-21,0350,SKW5362,CRJ7,11000,ZMP,Blue,No,Dodge Center,Minnesota
9-Mar-21,0419,UPS1105,A306,8000,I90,Green,No,Houston,Texas
9-Mar-21,0429,UAL719,A320,5000,N90,Green,No,Westbury,New York
9-Mar-21,0436,UPS6095,MD11,15000,ZID,Blue,No,Indianapolis,Indiana
9-Mar-21,0437,UPS81,B757,19000,ZID,Blue,No,Indianapolis,Indiana
9-Mar-21,0523,AAL1691,A321,8000,SLC,Green,No,Salt Lake City,Utah
9-Mar-21,0703,FDX1825,MD11,7000,NCT,Green,No,Mather,California
9-Mar-21,0747,ABX903,B767,11000,CVG,Green,No,Covington,Kentucky
10-Mar-21,0010,N89RP,F2TH,7000,BUF,Green,No,Buffalo,New York
10-Mar-21,0048,N26MC,SR22,8000,CAE,Green,No,Columbia,South Carolina
10-Mar-21,0050,N12994,C172,2200,BNA,Green,No,Nashville,Tennessee
10-Mar-21,0107,N746DW,C172,5000,CVG,Green,No,Covington,Kentucky
10-Mar-21,0110,SCX3008,B738,4000,D10,Green,No,Dallas-Fort Worth,Texas
10-Mar-21,0113,POLICE1,EC35,1800,SSF,Green,No,San Antonio,Texas
10-Mar-21,0125,SH017,TEX2,1800,MOB,Green And Blue,No,Mobile,Alabama
10-Mar-21,0127,SCX3008,B738,4000,D10,Green,No,Dallas-Fort Worth,Texas
10-Mar-21,0131,FDX716,DC10,3000,DFW,Green,No,Dallas-Fort Worth,Texas
10-Mar-21,0137,ASA1066,B737,9000,ABQ,Green,No,Albuquerque,New Mexico
10-Mar-21,0156,AIP7788,B190,6000,SLC,Green,No,Salt Lake City,Utah
10-Mar-21,0233,UAL637,A320,3000,DFW,Green,No,Dallas-Fort Worth,Texas
10-Mar-21,0243,SWQ9522,B734,3500,FSM,Green,No,Fort Smith,Arkansas
10-Mar-21,0243,UCA4865,E145,11000,LFT,Green,No,Lafayette,Louisiana
10-Mar-21,0248,SKULL96,UH60,6000,ABQ,Green,No,Albuquerque,New Mexico
10-Mar-21,0337,FDX1376,B752,20000,ZME,Green,No,Memphis,Tennessee
10-Mar-21,0340,PD2,HELO,6500,ABQ,Green,No,Albuquerque,New Mexico
10-Mar-21,0343,FDX1616,B752,14400,ZTL,Green,No,Hampton,Georgia
10-Mar-21,0355,ASA1055,B738,11500,S46,Green,No,Burien,Washington
10-Mar-21,0356,SRVY2,C206,5500,U90,Green,No,Tucson,Arizona
10-Mar-21,0410,BXR1461,C208,3000,NCT,Green,No,Mather,California
10-Mar-21,0415,N540RA,DA40,10500,HQ DEN,Green,No,Washington,District of Columbia
10-Mar-21,0420,SNC1259,SH36,8000,CRW,Green,No,Charleston,West Virginia
10-Mar-21,0425,EDV5516,CRJ9,4500,SHV,Green,No,Shreveport,Louisiana
10-Mar-21,0512,GTX489,BE58,7000,LBB,Green,No,Lubbock,Texas
10-Mar-21,0555,CFS7299,AT72,6000,D10,Green,No,Dallas-Fort Worth,Texas
10-Mar-21,0556,SWQ917,B734,10000,CVG,Green,No,Covington,Kentucky
10-Mar-21,0638,TITAN52,B52,5000,SHV,Green,No,Shreveport,Louisiana
10-Mar-21,0641,CKS188,B763,17000,ZID,Green,No,Indianapolis,Indiana
10-Mar-21,0821,QXE2004,DH8D,9300,ZSE,Green,No,Auburn,Washington
10-Mar-21,1046,GTI6961,B763,3300,WOC,Green,No,Washington,District of Columbia
10-Mar-21,2337,FDX352,A306,12000,PCT,Green,No,Warrenton,Virginia
11-Mar-21,0016,PDT6167,E145,11000,PCT,Green,No,Warrenton,Virginia
11-Mar-21,0105,RCH233,C17,7000,RDU,Green,No,Raleigh/Durham,North Carolina
11-Mar-21,0115,HOPE15,UH60,500,PVD,Green,No,Providence,Rhode Island
11-Mar-21,0118,ENY3692,E145,2500,DFW,Green,No,Dallas-Fort Worth,Texas
11-Mar-21,0120,EDV5315,CRJ9,12000,CVG,Green,No,Covington,Kentucky
11-Mar-21,0133,LS5,B407,2400,TYS,Green,No,Knoxville,Tennessee
11-Mar-21,0142,DAL2535,A320,500,PBI,Green,No,West Palm Beach,Florida
11-Mar-21,0158,FDY239,C208,8000,PIT,Green,No,Pittsburgh,Pennsylvania
11-Mar-21,0208,SCX8943,B737,6500,ELP,Green,No,El Paso,Texas
11-Mar-21,0220,ARCARE2,B407,2500,SAT,Green,No,San Antonio,Texas
11-Mar-21,0248,AAL2009,B738,900,SEA,Green,No,Seattle,Washington
11-Mar-21,0250,SKW5444,E75L,8000,ICT,Green,No,Wichita,Kansas
11-Mar-21,0320,G72038,HELO,4500,ELP,Green,No,El Paso,Texas
11-Mar-21,0351,DAL1861,B752,800,SJU,Green,No,San Juan,Puerto Rico
11-Mar-21,0359,RPA5664,E75S,11000,CMH,Green,No,Columbus,Ohio
11-Mar-21,0405,N603HH,R22,2000,P80,Green,No,Portland,Oregon
11-Mar-21,0415,FDX1914,B752,13000,ZBW,Green,No,Nashua,New Hampshire
11-Mar-21,0416,PDT6184,E145,3000,GSO,Blue,No,Greensboro,North Carolina
11-Mar-21,0541,AAL2420,A321,13000,ZJX,Green,No,Hillard,Florida
11-Mar-21,0543,UPS499,A306,6000,SDF,Green,No,Louisville,Kentucky
11-Mar-21,0546,FDX1210,MD11,2500,MEM,Green,No,Memphis,Tennessee
11-Mar-21,0602,UPS105,B763,4000,SDF,Green,No,Louisville,Kentucky
11-Mar-21,0638,ASA875,B739,8000,P80,Blue,No,Portland,Oregon
11-Mar-21,0640,SKW4034,E75L,11000,LAX,Green,No,Los Angeles,California
11-Mar-21,0656,ASA847,B737,7000,NCT,Green,No,Mather,California
11-Mar-21,1345,EJM71,E550,3000,PBI,Green,No,West Palm Beach,Florida
12-Mar-21,0005,LXJ379,E55P,5000,PCT,Green,No,Warrenton,Virginia
12-Mar-21,0011,UPS2038,A306,3000,EWR,Green,No,Newark,New Jersey
12-Mar-21,0050,UAL2333,B737,3000,N90,White,No,Westbury,New York
12-Mar-21,0056,DHR7,TBM7,3000,FSM,Green,No,Fort Smith,Arkansas
12-Mar-21,0056,AAY2402,A320,6000,AZO,Green,No,Kalamazoo,Michigan
12-Mar-21,0105,C6507,AS65,2000,I90,Green,No,Houston,Texas
12-Mar-21,0108,N443ND,P28A,2500,F11,Green,No,Orlando,Florida
12-Mar-21,0115,N6293G,C172,3000,R90,Green,No,Bellevue,Nebraska
12-Mar-21,0124,N6724V,BE36,200,RDU,Green,No,Raleigh/Durham,North Carolina
12-Mar-21,0130,SWA1487,B737,10000,SBN,Green,No,South Bend,Indiana
12-Mar-21,0133,CTL2,AC50,3000,PBI,Green,No,West Palm Beach,Florida
12-Mar-21,0134,SWA579,B737,11000,SBN,White,No,South Bend,Indiana
12-Mar-21,0210,N2852W,BE58,4000,P31,Green,No,Pensacola,Florida
12-Mar-21,0220,N5DM,PC12,12000,ZAU,Green,No,Aurora,Illinois
12-Mar-21,0240,N454SD,SR22,11000,ZME,Green,No,Memphis,Tennessee
12-Mar-21,0240,N806LR,S22T,1000,NCT,Green,No,Mather,California
12-Mar-21,0254,JBU1318,E190,2000,ZBW,Green,No,Nashua,New Hampshire
12-Mar-21,0311,SKW3008,CRJ7,3000,BUR,Green,No,Burbank,California
12-Mar-21,0315,QXE2299,DH8D,3500,EUG,Green,No,Eugene,Oregon
12-Mar-21,0400,SKW5591,CRJ2,4000,FAT,Green,No,Fresno,California
12-Mar-21,0400,DAL1185,B717,2500,TUL,Green,No,Tulsa,Oklahoma
12-Mar-21,0421,N806LR,SR22T,9000,SCT,Green,No,San Diego,California
12-Mar-21,0427,N79087,C172,1600,VNY,Green,No,Van Nuys,California
12-Mar-21,0440,DAL2225,B738,6100,SLC,Green,No,Salt Lake City,Utah
12-Mar-21,0447,SLW3312,E75L,2300,SFO,Green,No,San Francisco,California
12-Mar-21,0448,N103AV,P28A,5000,ZJX,Green,No,Hillard,Florida
12-Mar-21,0455,FDX1679,A306,13000,IND,Green,No,Indianapolis,Indiana
12-Mar-21,0502,FFT2127,A20N,2100,SAN,Green,No,San Diego,California
12-Mar-21,0505,UAL257,B737,38000,ZSE,Green,No,Auburn,Washington
12-Mar-21,0510,FDX5391,B77L,12000,ZOA,Blue,No,Fremont,California
12-Mar-21,0515,N8WP,SR22,8000,R90,Green,No,Bellevue,Nebraska
12-Mar-21,0523,QXE2340,DH8D,4500,S46,Blue,No,Burien,Washington
12-Mar-21,0543,JBU52,A320,3000,BOS,Green,No,Boston,Massachusetts
12-Mar-21,0605,N491ND,PA44,3500,JAX,Green,No,Jacksonville,Florida
12-Mar-21,0608,GTX507,BE58,9000,ZTL,Red And Green,No,Hampton,Georgia
12-Mar-21,0617,SWA152,B737,4000,P80,Blue,No,Portland,Oregon
12-Mar-21,0618,RAX304,E110,4000,ZNY,White,No,Ronkonkoma,New York
12-Mar-21,0648,N1959E,C170,2200,NCT,Red,No,Mather,California
12-Mar-21,0732,QXE2004,DH8D,9000,ZSE,Green,No,Auburn,Washington
12-Mar-21,1212,AAL1977,B738,4000,TPA,Green,No,Tampa,Florida
12-Mar-21,2332,JIA5581,CRJ9,3000,CLT,Green,No,Charlotte,North Carolina
13-Mar-21,0050,SWA1302,B737,12000,PCT,Green,No,Warrenton,Virginia
13-Mar-21,0051,GEC8188,MD11,4000,C90,Green,No,Elgin,Illinois
13-Mar-21,0102,RPA4973,E75L,5000,PHL,Green,No,Philadelphia,Pennsylvania
13-Mar-21,0154,BMJ61,BE65,4000,M98,Green,No,Minneapolis,Minnesota
13-Mar-21,0205,NDU48,P28A,3500,FAR,Green,No,Fargo ,North Dakota
13-Mar-21,0215,N414CY,C208,6000,ZJX,Green,No,Hillard,Florida
13-Mar-21,0215,RUDY32,V22,2600,SCT,Green,No,San Diego,California
13-Mar-21,0255,ENY9862,E145,7000,D10,Green,No,Dallas-Fort Worth,Texas
13-Mar-21,0255,FFL505,F2TH,15000,ZHU,Blue,No,Houston,Texas
13-Mar-21,0310,N10AZ,F900,5000,ZJX,Green,No,Hillard,Florida
13-Mar-21,0318,DAL1045,B739,10000,M98,Green,No,Minneapolis,Minnesota
13-Mar-21,0320,N40V,R22,3500,BOI,Green,No,Boise,Idaho
13-Mar-21,0323,SWA1460,B737,7200,SCT,Green,No,San Diego,California
13-Mar-21,0335,SKW3560,E75L,Unk,ZSE,Green,No,Auburn,Washington
13-Mar-21,0339,SWA786,B737,6800,SLC,Green,No,Salt Lake City,Utah
13-Mar-21,0420,PIRCE1,C206,2300,TCM,Red,No,Tacoma,Washington
13-Mar-21,0438,ENY3982,E145,11000,D10,Green,No,Dallas-Fort Worth,Texas
13-Mar-21,0510,SWA378,B737,8000,MCI,Green,No,Kansas City,Missouri
13-Mar-21,0516,QXE2399,E75L,3000,SCT,Green,No,San Diego,California
13-Mar-21,0519,UAL1205,B739,3600,SCT,Green,No,San Diego,California
13-Mar-21,0528,N6163M,C172,2500,EUG,Green,No,Eugene,Oregon
13-Mar-21,0615,CAHP21,GA8,6500,NCT,Green,No,Mather,California
13-Mar-21,0630,SWA4446,B737,2500,LAX,Green,No,Los Angeles,California
13-Mar-21,0833,SWA2583,B738,700,OGG,Blue,No,Kahului,Hawaii
13-Mar-21,0839,UAL1749,B763,300,HCF,Blue,No,Honolulu,Hawaii
13-Mar-21,0905,UAL1746,B752,5000,HCF,Blue,No,Honolulu,Hawaii
14-Mar-21,0042,LN453TX,C550,2000,ELM,Unk,No,Elmira/Corning,New York
14-Mar-21,0052,FFT1090,A321,8000,IND,Green,No,Indianapolis,Indiana
14-Mar-21,0105,UAL1223,B737,1900,IAD,Green,No,Washington,District of Columbia
14-Mar-21,0136,AVL226,C172,8000,CKB,Green,No,Clarksburg,West Virginia
14-Mar-21,0136,N17409,C172,3400,ZTL,Green,No,Hampton,Georgia
14-Mar-21,0138,N32181,P28A,3500,EVV,Green And Blue,Yes,Evansville,Indiana
14-Mar-21,0142,DAL626,B752,11000,A90,Green,No,Merrimack,New Hampshire
14-Mar-21,0156,SKYT60S,C172,1500,DAL,Green,No,Dallas ,Texas
14-Mar-21,0340,N980CC,GLEX,1000,ELM,Green,No,Elmira/Corning,New York
14-Mar-21,0358,SKYTOUR60S,C172,1500,DAL,Green,No,Dallas ,Texas
14-Mar-21,0404,N17409,C172,3400,ZTL,Green,No,Hampton,Georgia
14-Mar-21,0416,BTQ433,PC12,17000,ZTL,Green,No,Hampton,Georgia
14-Mar-21,0422,N807SM,BE20,8000,ZSE,Green,No,Auburn,Washington
14-Mar-21,0427,DAL998,B739,6500,S56,Green,No,Salt Lake City,Utah
14-Mar-21,0429,N5324G,C172,4700,MAF,Green,No,Midland,Texas
14-Mar-21,0434,JED810,DA42,3500,GSP,Green,No,Greer,South Carolina
14-Mar-21,0436,SLAYR30,PC12,23000,ZJX,Green,No,Hillard,Florida
14-Mar-21,0514,N32181,P28A,3500,EVV,Green,No,Evansville,Indiana
14-Mar-21,0545,DAL1781,B738,2000,SDF,Green,No,Louisville,Kentucky
14-Mar-21,0547,N68281,C172,5300,BIL,Green,No,Billings,Montana
14-Mar-21,0549,ASA420,B739,9000,S46,Green,No,Burien,Washington
14-Mar-21,0601,NKS710,A321,Unk,N90,Green,No,Westbury,New York
14-Mar-21,0604,RPA4817,E75S,4700,T75,Blue,No,St. Charles,Missouri
14-Mar-21,0606,SWA1085,B737,3000,T75,Green,No,St. Charles,Missouri
14-Mar-21,0627,CMD7,EC35,2000,SBA,Green,No,Santa Barbara,California
14-Mar-21,0630,NDU49,P28A,4500,ZMP,Green,No,Dodge Center,Minnesota
14-Mar-21,0642,UPS2997,B744,6000,SDF,Green,No,Louisville,Kentucky
14-Mar-21,0708,BCS974,A332,7000,CVG,Green,No,Covington,Kentucky
14-Mar-21,0733,SWA1579,B738,2500,NCT,Green,No,Mather,California
14-Mar-21,0735,N414CY,C208,1000,ZTL,Green,No,Hampton,Georgia
14-Mar-21,0738,QXE2175,E75L,6000,GEG,Green,No,Spokane ,Washington
14-Mar-21,0740,ASA1340,B739,3500,L30,Green,No,Las Vegas,Nevada
14-Mar-21,0741,AAL1743,B738,2000,SJU,Green,No,San Juan,Puerto Rico
14-Mar-21,0743,UPS1071,MD11,17000,ZID,Green,No,Indianapolis,Indiana
14-Mar-21,1045,UPS991,MD11,5000,SDF,Green,No,Louisville,Kentucky
15-Mar-21,0210,DAL2313,BCS1,8000,D10,Green,No,Dallas-Fort Worth,Texas
15-Mar-21,0228,ASH6183,E170,6000,TUL,Green,No,Tulsa,Oklahoma
15-Mar-21,0251,AAL1186,B738,8000,AUS,Green,No,Austin,Texas
15-Mar-21,0311,DAL1182,B738,9000,M98,White,No,Minneapolis,Minnesota
15-Mar-21,0426,UPS2979,MD11,9000,P80,Purple,No,Portland,Oregon
15-Mar-21,0428,AAL1284,B738,13000,ZOA,Red,No,Fremont,California
15-Mar-21,0450,AAY1303,A320,6000,P50,Green,No,Phoenix,Arizona
15-Mar-21,0454,UAL1067,A319,5000,PSP,Green,No,Palm Springs,California
15-Mar-21,0518,FFT2124,A20N,10000,L30,Green,No,Las Vegas,Nevada
15-Mar-21,0738,LN54DD,C650,3000,SCT,Blue,No,San Diego,California
15-Mar-21,0930,DAL2249,A321,16000,ZOB,Green,No,Oberlin,Ohio
15-Mar-21,1120,SKYY5,HELO,2000,OKC,Green,No,Oklahoma City,Oklahoma
15-Mar-21,1130,SKW4276,CRJ2,7800,M98,Green,No,Minneapolis,Minnesota
16-Mar-21,0028,MTU64,DA40,4500,ZME,Green,No,Memphis,Tennessee
16-Mar-21,0055,ENY3996,E145,2100,MBS,Green,No,Saginaw,Michigan
16-Mar-21,0110,ENY3996,E145,5000,ZKC,Green,No,Olathe,Kansas
16-Mar-21,0255,SWA1935,B738,19000,ZAB,Green,No,Albuquerque,New Mexico
16-Mar-21,0333,N866TC,C560,20000,ZME,Green,No,Memphis,Tennessee
16-Mar-21,0335,CHILI21,C5,3000,SAT,Green,No,San Antonio,Texas
16-Mar-21,0340,AAL2396,A321,2200,PHX,Green,No,Phoenix,Arizona
16-Mar-21,0351,N5522A,C172,3500,OKC,Green,No,Oklahoma City,Oklahoma
16-Mar-21,0353,SWA1027,B737,2000,LAX,White,No,Los Angeles,California
16-Mar-21,0356,BVN7522,C208,7000,ZJX,Green,No,Hillard,Florida
16-Mar-21,0358,LN895CR,PC12,11000,ZJX,Green,No,Hillard,Florida
16-Mar-21,0425,FDX1105,B763,4000,D10,Green,No,Dallas-Fort Worth,Texas
17-Mar-21,0025,N317MF,BE58,9000,CHS,Green,No,Charleston ,South Carolina
17-Mar-21,0030,EVAL15,HELO,1600,HSV,Blue,No,Huntsville,Alabama
17-Mar-21,0040,ENY3941,E1701,8000,HSV,Blue,No,Huntsville,Alabama
17-Mar-21,0135,MTU69,DA40,4000,ZME,Green,No,Memphis,Tennessee
17-Mar-21,0250,SWA1100,B737,1800,SJC,Green,No,San Jose,California
17-Mar-21,0250,SWA668,B737,1500,FLL,Green,No,Fort Lauderdale,Florida
17-Mar-21,0300,SKW3101,CRJ7,700,P50,Green,No,Phoenix,Arizona
17-Mar-21,0315,N3YU,C172,1700,AFW,Green,No,Fort Worth ,Texas
17-Mar-21,0319,DEEPC27,P3,10000,ZSE,Blue,No,Auburn,Washington
17-Mar-21,0330,SWA1422,B737,2000,SCT,Green,No,San Diego,California
17-Mar-21,0352,UAL1608,B788,6000,NCT,Green,No,Mather,California
17-Mar-21,0357,UAL1608,B788,1500,SFO,Blue,No,San Francisco,California
17-Mar-21,0406,N1947L,C172,3000,NCT,Green,No,Mather,California
17-Mar-21,0528,N17HZ,C172,5500,ZSE,Green,No,Auburn,Washington
17-Mar-21,0530,DAL351,B752,7000,SCT,Green,No,San Diego,California
18-Mar-21,0130,EDV4748,CRJ2,16000,ZJX,Green,No,Hillard,Florida
18-Mar-21,0235,FDX1813,B752,7000,NCT,Green,No,Mather,California
18-Mar-21,0251,FRG657,E120,28000,ZHU,Green,No,Houston,Texas
18-Mar-21,0300,FDX3086,MD11,4000,NCT,Blue,No,Mather,California
18-Mar-21,0316,N448ER,C172,1600,LGB,Green,No,Long Beach,California
18-Mar-21,0333,SIS915,PC12,6000,SBA,Green,No,Santa Barbara,California
18-Mar-21,0334,N134PS,DA40,6500,SCT,Blue,No,San Diego,California
18-Mar-21,0343,SKW103C,E75L,3000,SCT,Green,No,San Diego,California
18-Mar-21,0417,SKW389Z,E75L,9000,SCT,Green,No,San Diego,California
18-Mar-21,0420,FDX1347,B752,2000,M03,Green,No,Memphis,Tennessee
18-Mar-21,0442,QXE2224,E75L,2000,PDX,Blue,No,Portland,Oregon
18-Mar-21,0451,JBU1166,A321,2000,A90,Green,No,Merrimack,New Hampshire
18-Mar-21,0455,ASI524,P28A,2000,ONT,Green,No,Ontario,California
18-Mar-21,0506,AAL1018,B737,1900,SJC,Green,No,San Jose,California
18-Mar-21,0545,QXE2213,E75L,3000,P80,Red,No,Portland,Oregon
18-Mar-21,0558,N5148V,C172,5500,NTD,Green,No,Oxnard,California
18-Mar-21,1223,SCX3053,B738,6500,P80,Blue,No,Portland,Oregon
19-Mar-21,0004,BEZ416,C208,1500,SJU,Green,No,San Juan,Puerto Rico
19-Mar-21,0025,C6558,H60,400,BQN,Green,No,Aguadilla,Puerto Rico
19-Mar-21,0117,FRG1549,BE99,3000,MKE,Green,No,Milwaukee,Wisconsin
19-Mar-21,0147,WINK19,C130,23000,ZSU,Green,No,San Juan,Puerto Rico
19-Mar-21,0153,ENY3539,E170,15000,ZFW,Green,No,Fort Worth,Texas
19-Mar-21,0213,SCX3035,B738,6000,D10,Green,No,Dallas-Fort Worth,Texas
19-Mar-21,0240,SKW3337,E75L,4300,SCT,Green,No,San Diego,California
19-Mar-21,0247,YEL14,C172,7500-9000,ZLC,Blue,No,Salt Lake City,Utah
19-Mar-21,0250,SWA255,B737,1700,PHX,Green,No,Phoenix,Arizona
19-Mar-21,0255,SKW3132,CRJ7,2500,MFR,Green,No,Medford,Oregon
19-Mar-21,0330,SNC1259,SH36,8000,LEX,Green,No,Lexington,Kentucky
19-Mar-21,0335,UAL1887,A319,2800,BDL,Green,No,Windsor Locks,Connecticut
19-Mar-21,0338,SKW5578,E75L,11000,SLC,Green,No,Salt Lake City,Utah
19-Mar-21,0347,YEL14,C172,7500,ZLC,Blue,No,Salt Lake City,Utah
19-Mar-21,0425,N108UV,DA40,8000,SLC,Green,No,Salt Lake City,Utah
19-Mar-21,0504,DPS102,HELO,2000,I90,Green,No,Houston,Texas
19-Mar-21,0552,QXE2110,E75L,7000,BOI,Green,No,Boise,Idaho
19-Mar-21,0852,ATN3496,B767,9000,SCT,Green,No,San Diego,California
20-Mar-21,0000,DAL1752,BCS1,10000,N90,Green,No,Westbury,New York
20-Mar-21,0115,SWA1610,B737,6000,PCT,Green,No,Warrenton,Virginia
20-Mar-21,0117,EDV5337,CRJ2,300,ZJX,Green,No,Hillard,Florida
20-Mar-21,0130,PDT6018,E145,16000,N90,Blue,No,Westbury,New York
20-Mar-21,0133,N834D,C172,7000,ZMP,Blue,No,Dodge Center,Minnesota
20-Mar-21,0138,N859D,C172,7000,ZMP,Blue,No,Dodge Center,Minnesota
20-Mar-21,0140,PDT6078,E145,15500,ZNY,Green,No,Ronkonkoma,New York
20-Mar-21,0145,N267MG,P28A,3000,ZJX,Green,No,Hillard,Florida
20-Mar-21,0151,N818MT,HELO,1500,DTO,Green,No,Denton,Texas
20-Mar-21,0157,EDV5360,CRJ2,12000,ZMP,Green,No,Dodge Center,Minnesota
20-Mar-21,0212,XOJ550,CL30,7000,MIA,Green,No,Miami,Florida
20-Mar-21,0213,SKW4302,CRJ2,27000,ZMP,Blue,No,Dodge Center,Minnesota
20-Mar-21,0215,SWA1143,B737,7000,MIA,Green,No,Miami,Florida
20-Mar-21,0220,DAL2017,A319,10000,T75,Green,No,St. Charles,Missouri
20-Mar-21,0231,ENY3809,E170,9000,D10,Green,No,Dallas-Fort Worth,Texas
20-Mar-21,0236,SKW3209,CRJ7,13500,D10,Green,No,Dallas-Fort Worth,Texas
20-Mar-21,0236,AAL577,A321,14000,D10,Green,No,Dallas-Fort Worth,Texas
20-Mar-21,0238,SKW3611,E175,4000,SCT,Green,No,San Diego,California
20-Mar-21,0255,SKW3184,CRJ7,27000,ZFW,Green,No,Fort Worth,Texas
20-Mar-21,0256,ASA463,B737,2000,SAN,White,No,San Diego,California
20-Mar-21,0310,SWA2090,B738,7000,M98,Green,No,Minneapolis,Minnesota
20-Mar-21,0313,UAL758,B739,10000,SAT,Red,No,San Antonio,Texas
20-Mar-21,0320,FDX1291,B752,32000,ZID,Green,No,Indianapolis,Indiana
20-Mar-21,0345,N100MS,P28A,5500,FWA,Green,No,Fort Wayne,Indiana
20-Mar-21,0355,NKS1915,A321,5000,M98,Green,No,Minneapolis,Minnesota
20-Mar-21,0358,N6453,GLF6,8000,P80,Green,No,Portland,Oregon
20-Mar-21,0358,GTI187,B762,15500,ZID,Green,No,Indianapolis,Indiana
20-Mar-21,0408,FDX1302,B757,36000,ZME,Green,No,Memphis,Tennessee
20-Mar-21,0412,QXE2574,E75L,7000,SCT,Green,No,San Diego,California
20-Mar-21,0417,PA50A,HELO,3500,LAS,Green,No,Las Vegas,Nevada
20-Mar-21,0447,SKW3905,E175,19000,ZSE,Green,No,Auburn,Washington
20-Mar-21,0507,QXE2284,E75L,27000,ZSE,Green,No,Auburn,Washington
20-Mar-21,0540,LN912SV,BE20,4500,BIL,Green,No,Billings,Montana
