Incident Date,Incident Time,FlightID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
27-Jan-23,0443,SKQ30,PC12,11000,ZME,Green,No,Memphis,Tennessee
27-Jan-23,0442,BYA561,E120,3000,LRD,Green,No,Laredo,Texas
27-Jan-23,0435,N315NG,PC12,22000,ZDV,Green,No,Longmont,Colorado
27-Jan-23,0410,DAL1128,,4000,N90,Green,No,Westbury,New York
27-Jan-23,0400,MTN7303,C208,5000,HQ DEN,Green,No,Washington,District of Columbia
27-Jan-23,0248,N2355E,C172,3000,VGT,Green,No,Las Vegas,Nevada
27-Jan-23,0246,JSX453,E145,2000,OAK,Green,No,Oakland,California
27-Jan-23,0218,ALCO2,C206,2000,OAK,Green,No,Oakland,California
27-Jan-23,0152,N448AF,C172,3000,NCT,Green,No,Mather,California
27-Jan-23,0150,N20830,C172,5500,D10,Green,No,Dallas-Fort Worth,Texas
27-Jan-23,0134,ENY3509,E170,14000,FSM,Green,No,Fort Smith,Arkansas
27-Jan-23,0124,N602TL,C172,3500,SAT,Blue,No,San Antonio,Texas
27-Jan-23,0113,GTI3891,B767,3000,PCT,Green,No,Warrenton,Virginia
27-Jan-23,0056,SWA235,B737,4000,I90,Green,No,Houston,Texas
27-Jan-23,0049,SWA465,B757,10000,PCT,Green,No,Warrenton,Virginia
27-Jan-23,0045,N1276U,C172,3000,M03,Blue And Purple ,No,Memphis,Tennessee
27-Jan-23,0031,N562F,C172,6500,ZKC,Blue,No,Olathe,Kansas
27-Jan-23,0004,C1712,C130,1000,OPF,Rotating Green,No,Miami,Florida
28-Jan-23,2350,N451SD,LJ45,5000,MIA,Green,No,Miami,Florida
28-Jan-23,2335,AAL1180,A321,5000,CLT,Blue,No,Charlotte,North Carolina
28-Jan-23,0811,LN116AA,C25B,6200,SCT,Green,No,San Diego,California
28-Jan-23,0633,FFT774,A321,11000,L30,Green,No,Las Vegas,Nevada
28-Jan-23,0515,N24501,C152,5000,ZFW,Blue,No,Fort Worth,Texas
28-Jan-23,0447,N35HD,B39L,12500,ZDV,Green,No,Longmont,Colorado
28-Jan-23,0446,N721TH,C172,5000,SCT,Green,No,San Diego,California
28-Jan-23,0442,RCH880,C17,10000,SCT,Green,No,San Diego,California
28-Jan-23,0435,ENY3381,E170,12000,DSM,Green,No,Des Moines,Iowa
28-Jan-23,0405,N139HF,A319,1500,LGA,Green,No,New York,New York
28-Jan-23,0342,SWA2105,B737,3000,SCT,Green,No,San Diego,California
28-Jan-23,0318,SKW5001,CRJ7,15000,D10,Green,No,Dallas-Fort Worth,Texas
28-Jan-23,0245,SWD2,PC12,4000,FSD,Green,No,Sioux Falls,South Dakota
28-Jan-23,0239,XSM19,PC12,4300,VGT,Green,No,Las Vegas,Nevada
28-Jan-23,0235,FFT1096,A20N,4000,F11,Green,No,Orlando,Florida
28-Jan-23,0215,OZT390,P28A,4500,SGF,Green,No,Springfield,Missouri
28-Jan-23,0201,AAL253,B738,1200,MIA,Green,No,Miami,Florida
28-Jan-23,0155,DAL2638,B738,1300,ZTL,Green,No,Hampton,Georgia
28-Jan-23,0122,ENY3509,E170,12000,FSM,Green,No,Fort Smith,Arkansas
28-Jan-23,0050,VXP9500,B737,4000,OKC,Green,No,Oklahoma City,Oklahoma
28-Jan-23,0027,N704LU,C172,4000,ROA,Green,No,Roanoke,Virginia
28-Jan-23,0025,LBTY117,C172,3000,ROA,Green,No,Roanoke,Virginia
29-Jan-23,0420,SKW4992,CRJ7,4800,TUS,Green,No,Tucson,Arizona
29-Jan-23,0346,DAL2776,B738,18000,ZTL,Green,No,Hampton,Georgia
29-Jan-23,0336,ASA1086,B739,3000,ONT,Green,No,Ontario,California
29-Jan-23,0320,EPI907,C172,3500,ZJX,Red,No,Hillard,Florida
29-Jan-23,0310,DAL459,B728,36000,ZDV,Green,No,Longmont,Colorado
29-Jan-23,0305,FFT878,A20N,1600,MDW,Green,No,Chicago,Illinois
29-Jan-23,0257,AAL1762,A21N,11000,D10,Green,No,Dallas-Fort Worth,Texas
29-Jan-23,0257,DAL1859,B739,2000,ZSU,Green,No,San Juan,Puerto Rico
29-Jan-23,0255,JBU1903,A21N,2000,ZSU,Green,No,San Juan,Puerto Rico
29-Jan-23,0254,SWA232,B737,5000,NCRCC,Green,No,Herndon,Virginia
29-Jan-23,0252,AAL1645,A21N,6000,RDU,Green,No,Raleigh/Durham,North Carolina
29-Jan-23,0155,SWA232,B737,5000,PCT,Green,No,Warrenton,Virginia
29-Jan-23,0149,N911XM,HELO,1600,LFT,Green,No,Lafayette,Louisiana
29-Jan-23,0140,FDX945,MD11,6000,SLC,Green,No,Salt Lake City,Utah
29-Jan-23,0138,GJT3644,B738,28200,ZFW,Green,No,Fort Worth,Texas
29-Jan-23,0124,PD2,AS50,6500,ABQ,Green,No,Albuquerque,New Mexico
29-Jan-23,0059,CAP3725,C182,4000,AVP,Green,No,Wilkes-Barre/Scranton,Pennsylvania
29-Jan-23,0020,PDT5969,E145,16000,ZNY,Blue,No,Ronkonkoma,New York
29-Jan-23,0009,FFT1742,A20N,7000,CVG,Green,No,Covington,Kentucky
29-Jan-23,0005,JIA5416,CRJ9,2000,PHL,Green,No,Philadelphia,Pennsylvania
30-Jan-23,2350,NDU69,P28A,4500,ZMP,Blue,No,Dodge Center,Minnesota
30-Jan-23,2345,N6011F,P28A,Unk,PMP,Green,No,Pompano Beach,Florida
30-Jan-23,2332,GJS443,CRJ7,4000,PCT,Green,No,Warrenton,Virginia
30-Jan-23,2330,GPD370B,PC12,800,SJU,Green,No,San Juan,Puerto Rico
30-Jan-23,2323,N94618,C172,1200,CRG,Green,No,Jacksonville,Florida
30-Jan-23,2320,GJS4443,CRJ7,4000,PCT,Green,No,Warrenton,Virginia
30-Jan-23,2315,CHOP2,HELO,2000,LGA,Green,No,New York,New York
30-Jan-23,2311,N869FG,C172,2500,PVD,Green,No,Providence,Rhode Island
30-Jan-23,1250,GTI3857,B767,5000,P80,White,No,Portland,Oregon
30-Jan-23,0731,SKW4629,E75L,2500,SAN,Green,No,San Diego,California
30-Jan-23,0445,EJA248,CL60,11300,PCT,Green,No,Warrenton,Virginia
30-Jan-23,0413,AAL2569,A319,4000,DSM,Blue-green,No,Des Moines,Iowa
30-Jan-23,0350,SKW5589,E75L,10000,FAR,Green,No,Fargo ,North Dakota
30-Jan-23,0345,DAL1343,B752,18000,ZMA,Green,No,Melbourne,Florida
30-Jan-23,0339,AAL1399,A321,20000,ZAB,Green,No,Albuquerque,New Mexico
30-Jan-23,0332,N922PB,PC12,16500,NCT,Green,No,Mather,California
30-Jan-23,0320,ASA397,B738,24000,ZLA,Green,No,Palmsdale,California
30-Jan-23,0310,N1646C,C172,4500,EUG,Green,No,Eugene,Oregon
30-Jan-23,0250,AAL2014,A321,2500,MCO,Green,No,Orlando,Florida
30-Jan-23,0235,EDV5069,CRJ9,2500,DSM,Green,No,Des Moines,Iowa
30-Jan-23,0145,JSX408,E135,12000,P50,Green,No,Phoenix,Arizona
30-Jan-23,0135,N139HF,AB139,Unk,TEB,Green,No,Teterboro,New Jersey
31-Jan-23,2345,DAL1478,B752,2000,DTW,Green,No,Detroit,Michigan
31-Jan-23,2323,N1227W,S22T,7000,BGM,Green,No,Binghamton,New York
31-Jan-23,1243,KMK145,C208,5000,HCF,Green,No,Honolulu,Hawaii
31-Jan-23,0652,ASA1122,B738,3500,SAN,Green,No,San Diego,California
31-Jan-23,0520,OXF1593,P28A,6500,P50,Blue,No,Phoenix,Arizona
31-Jan-23,0425,,,Unk,HQ DEN,Unk,No,Washington,District of Columbia
31-Jan-23,0410,DAL459,B738,2500,SAN,Blue,No,San Diego,California
31-Jan-23,0357,AAY1029,A319,3000,TPA,Purple,No,Tampa,Florida
31-Jan-23,0351,AAY2704,A320,3000,TPA,Purple,No,Tampa,Florida
31-Jan-23,0349,AAY2599,A320,3000,TPA,Purple,No,Tampa,Florida
31-Jan-23,0349,AAY2704,A320,3000,PIE,Purple,No,St. Petersburg-Clearwater,Florida
31-Jan-23,0348,N859JT,C172,2500,PAE,Green,No,Everett,Washington
31-Jan-23,0325,N6393C,P28A,700,OXR,Green,No,Oxnard,California
31-Jan-23,0310,SWA1711,B737,1500,RSW,Green,No,Fort Myers,Florida
31-Jan-23,0300,EJA570,C68A,2000,RSW,Green,No,Fort Myers,Florida
31-Jan-23,0234,PAT904,BE20,3000,WRI,Green,No,Wrightstown,New Jersey
31-Jan-23,0210,N104UV,DA40,9500,S56,Green,No,Salt Lake City,Utah
31-Jan-23,0208,DAL970,B739,4500,P80,Green,No,Portland,Oregon
31-Jan-23,0204,NKS621,A320,3000,PHL,Green,No,Philadelphia,Pennsylvania
31-Jan-23,0202,PDT6105,E145,11000,PHL,Green,No,Philadelphia,Pennsylvania
31-Jan-23,0200,AAL1874,A321,3000,PHL,Green,No,Philadelphia,Pennsylvania
31-Jan-23,0200,DAL2433,B712,11000,CLT,Blue,No,Charlotte,North Carolina
31-Jan-23,0137,ERU308,DA42,6000,DAB,Blue,No,Daytona Beach,Florida
31-Jan-23,0132,SCX8992,B738,3000,JAX,Green,No,Jacksonville,Florida
31-Jan-23,0030,N443BG,PA44,3000,TOL,Green,No,Toledo,Ohio
1-Feb-23,2359,N716TH,C172,2100,CKB,Green,No,Clarksburg,West Virginia
1-Feb-23,2315,SNC501,SH36,4000,ZSU,Green,No,San Juan,Puerto Rico
1-Feb-23,1014,ASA394,B39M,4500,F11,Green,No,Orlando,Florida
1-Feb-23,0533,N771SH,HELO,1500,P80,Green,No,Portland,Oregon
1-Feb-23,0528,FDX1679,A306,11000,IND,Green,No,Indianapolis,Indiana
1-Feb-23,0446,FDX1818,B752,21000,ZOA,Green,No,Fremont,California
1-Feb-23,0424,SWA977,B737,9500,NCT,Green,No,Mather,California
1-Feb-23,0420,N721TH,C172,6500,SCT,Green,No,San Diego,California
1-Feb-23,0415,SWA981,B737,2000,SAN,Green,No,San Diego,California
1-Feb-23,0341,DAL2750,A321,9000,CLE,Green,No,Cleveland,Ohio
1-Feb-23,0324,N54952,C172,6700,ZAB,Green,No,Albuquerque,New Mexico
1-Feb-23,0302,VXP128,B737,2000,STS,Blue,No,Santa Rosa,California
1-Feb-23,0259,N7418A,R22,2000,SLE,Green,No,Salem,Oregon
1-Feb-23,0206,QXE2092,E75L,11000,S46,Green,No,Burien,Washington
1-Feb-23,0158,N911PN,EC45,1500,TOL,Green,No,Toledo,Ohio
1-Feb-23,0150,SWA1769,B737,10000,MCI,Blue,No,Kansas City,Missouri
1-Feb-23,0149,SWA823,B737,1200,BWI,Green,No,Baltimore,Maryland
1-Feb-23,0132,N40616,P28A,2300,MKC,Blue,No,Kansas City,Missouri
1-Feb-23,0123,PRY04,PC12,11000,T75,Green,No,St. Charles,Missouri
1-Feb-23,0040,SNC1309,SH36,3000,ZTL,Green,No,Hampton,Georgia
1-Feb-23,0030,SCU4,P28A,3500,MCI,Green,No,Kansas City,Missouri
2-Feb-23,2304,FFT439,A321,10000,PHL,Green,No,Philadelphia,Pennsylvania
2-Feb-23,2235,N900PY,GA5C,2000,RSW,Green,No,Fort Myers,Florida
2-Feb-23,0954,ASA805,B738,4000,HQ DEN,Green,No,Washington,District of Columbia
2-Feb-23,0732,NKS1168,A20N,6800,L30,Green,No,Las Vegas,Nevada
2-Feb-23,0728,ACA537,B38M,5000,HCF,Green,No,Honolulu,Hawaii
2-Feb-23,0717,REH01,EC35,200,SFO,Red,No,San Francisco,California
2-Feb-23,0713,DAL2981,A319,5000,EUG,Blue,No,Eugene,Oregon
2-Feb-23,0650,FDX1648,B763,11000,IND,Green,No,Indianapolis,Indiana
2-Feb-23,0637,SWA1972,B737,7000,NCT,Green,No,Mather,California
2-Feb-23,0550,N435CA,C172,1500,BFL,Green,No,Bakersfield,California
2-Feb-23,0430,SKW5528,E75S,34000,ZOA,Green,No,Fremont,California
2-Feb-23,0430,N2203M,P28A,3500,P80,Green,No,Portland,Oregon
2-Feb-23,0410,STAR98,AEST,2500,RIV,Green,No,Riverside,California
2-Feb-23,0349,SKW4626,E75L,38000,ZSE,Green,No,Auburn,Washington
2-Feb-23,0345,SWA285,B737,13000,ZBW,Blue,No,Nashua,New Hampshire
2-Feb-23,0310,DAL1094,B739,5900,SLC,Green,No,Salt Lake City,Utah
2-Feb-23,0306,WMU50,SR22,3000,SBN,Green,No,South Bend,Indiana
2-Feb-23,0244,EJA505,C68A,8500,NCT,Green,No,Mather,California
2-Feb-23,0234,N721TH,C172,6000,ZOA,Blue,No,Fremont,California
2-Feb-23,0201,AAL367,B738,1500,MIA,Green,No,Miami,Florida
2-Feb-23,0155,UAL1334,B739,15000,SCT,Green,No,San Diego,California
2-Feb-23,0140,BTQ652,PC12,9000,ROW,Blue,No,Roswell,New Mexico
2-Feb-23,0055,FDX902,B763,6000,PCT,Green,No,Warrenton,Virginia
2-Feb-23,0050,DAL1744,A320,5000,M98,Green,No,Minneapolis,Minnesota
2-Feb-23,0047,PAT157,BE20,3000,WRI,Green,No,Wrightstown,New Jersey
2-Feb-23,0029,SKW4707,E75L,20000,ZAU,Green,No,Aurora,Illinois
2-Feb-23,0013,TIGER9 ,P8,1000,VAD,Green,No,Valdosta,Georgia
2-Feb-23,0012,N6353D,C172,2000,SGJ,Green,No,St. Augustine,Florida
2-Feb-23,0010,ERU886,C172,5000,JAX,Green,No,Jacksonville,Florida
3-Feb-23,2355,JIA5418,CRJ9,1300,CHA,Green,No,Chattanooga,Tennessee
3-Feb-23,2355,EJA511,C68A,14000,ZDC,Blue,No,Leesburg,Virginia
3-Feb-23,2350,EJA511,C68A,18000,GSO,Blue,No,Greensboro,North Carolina
3-Feb-23,2340,N94901,C172,Unk,ZDC,Unk,No,Leesburg,Virginia
3-Feb-23,2256,ZWAF917,BN2,Unk,ZSU,Unk,No,San Juan,Puerto Rico
3-Feb-23,1050,FDX1718,B763,22000,ZAU,Green,No,Aurora,Illinois
3-Feb-23,1005,FDX1409,B752,29000,ZME,Green,No,Memphis,Tennessee
3-Feb-23,0928,UPS554,A306,16000,ZMP,Green,No,Dodge Center,Minnesota
3-Feb-23,0720,QXE2532,E75L,14000,ZSE,Green,No,Auburn,Washington
3-Feb-23,0508,DP109,AS50,5500,AMA,Green,No,Amarillo,Texas
3-Feb-23,0455,FDX1218,MD11,31000,ZME,Green,No,Memphis,Tennessee
3-Feb-23,0438,DAL2110,B738,5000,S46,Green,No,Burien,Washington
3-Feb-23,0355,N131CT,SR22,5500,NCT,Green,No,Mather,California
3-Feb-23,0342,NKS3148,A319,16000,SJU,Green,No,San Juan,Puerto Rico
3-Feb-23,0341,SKW3003,CRJ7,1700,CRP,Green,No,Corpus Christi,Texas
3-Feb-23,0314,N758QX,C172,7500,MWH,Green,No,Moses Lake ,Washington
3-Feb-23,0308,ERU428,C172,2000,DAB,Green,No,Daytona Beach,Florida
3-Feb-23,0306,ACA741,B38M,7000,NCT,Green,No,Mather,California
3-Feb-23,0306,NDU625,P28A,6900,ZAB,Green,No,Albuquerque,New Mexico
3-Feb-23,0303,UAL2069,B738,4000,TUL,Blue,No,Tulsa,Oklahoma
3-Feb-23,0258,UAL1811,B739,4000,Y90,Green,No,Fort Wayne,Indiana
3-Feb-23,0254,AAL480,A321,4000,SAN,Green,No,San Diego,California
3-Feb-23,0245,SKW3278,CRJ7,5000,ROW,Green,No,Roswell,New Mexico
3-Feb-23,0240,JSX552,E145,6100,D01,Green,No,Denver,Colorado
3-Feb-23,0238,N63BK,R44,500,SNS,Blue,No,Salinas,California
3-Feb-23,0230,N298P,DA40,1300,EMT,Green,No,El Monte,California
3-Feb-23,0154,N739ZW,C172,5000,JAX,Green,No,Jacksonville,Florida
3-Feb-23,0136,EPI511,C172,4000,DAB,Blue,No,Daytona Beach,Florida
3-Feb-23,0117,N866TC,C560,6500,SGF,Green,No,Springfield,Missouri
3-Feb-23,0105,SWA1558,B737,2000,SAT,Green,No,San Antonio,Texas
3-Feb-23,0105,FT27,C172,8000,COS,Green,No,Colorado Springs,Colorado
3-Feb-23,0056,N799TH,C172,6000,ZKC,Green,No,Olathe,Kansas
3-Feb-23,0035,N61868,C172,4300,CLE,Green,No,Cleveland,Ohio
3-Feb-23,0000,FTH478,C750,6000,Y90,Green,No,Fort Wayne,Indiana
4-Feb-23,0711,FRG7400,BE99,5000,ZOB,Blue,No,Oberlin,Ohio
4-Feb-23,0635,N856LF,PC12,13000,ZSE,Green,No,Auburn,Washington
4-Feb-23,0604,FFT1731,A321,6000,P50,Green,No,Phoenix,Arizona
4-Feb-23,0547,ENY3431,E170,6000,BFL,Green,No,Bakersfield,California
4-Feb-23,0515,AIRE01,B06,3500,TUS,Green,No,Tucson,Arizona
4-Feb-23,0508,DAL714,A321,6000,SLC,Green,No,Salt Lake City,Utah
4-Feb-23,0400,N2423C,C172,9500,BFL,Green,No,Bakersfield,California
4-Feb-23,0344,N7238S,C150,400,RIV,Green,No,Riverside,California
4-Feb-23,0343,SRVY1,C208,6500,U90,Green,No,Tucson,Arizona
4-Feb-23,0255,UAL1394,B39M,10000,PIT,Green,No,Pittsburgh,Pennsylvania
4-Feb-23,0242,PD2,AS50,6900,ABQ,Blue,No,Albuquerque,New Mexico
4-Feb-23,0240,N337LS,GLF5,6000,L30,Green,No,Las Vegas,Nevada
4-Feb-23,0222,VANDY24,BE40,3000,SAT,Green,No,San Antonio,Texas
4-Feb-23,0210,VTE3502,E145,9000,ZME,Green,No,Memphis,Tennessee
4-Feb-23,0208,N51467,P28A,1700,VNY,Green,No,Van Nuys,California
4-Feb-23,0204,N8382A,P28A,3200,MKC,Green,No,Kansas City,Missouri
4-Feb-23,0202,N701GM,S22T,6700,GSO,Green,No,Greensboro,North Carolina
4-Feb-23,0125,CASH65,TEX2,2800,ABI,Green,No,Abilene,Texas
4-Feb-23,0125,LTA64,DA40,6500,ZID,Green,No,Indianapolis,Indiana
4-Feb-23,0122,UAL1305,B737,13000,D01,Blue,No,Denver,Colorado
4-Feb-23,0120,N561ND,C172,7200,D01,Green,No,Denver,Colorado
4-Feb-23,0111,MXY555,BCS3,27000,ZHU,Green,No,Houston,Texas
4-Feb-23,0037,N953MT,DA40,5500,ZME,Green,No,Memphis,Tennessee
4-Feb-23,0012,N125CH,GLEX,4000,RSW,Red,No,Fort Myers,Florida
5-Feb-23,1335,SKW5788,E75L,7000,ZSE,Blue And Purple,No,Auburn,Washington
5-Feb-23,0708,UAL2239,B739,16000,NCT,Green,No,Mather,California
5-Feb-23,0619,PICO82,K35R,32000,ZAB,Green,No,Albuquerque,New Mexico
5-Feb-23,0534,HAL256,B717,3000,HCF,Green,No,Honolulu,Hawaii
5-Feb-23,0506,AAL1594,B738,36000,ZTL,Green,No,Hampton,Georgia
5-Feb-23,0455,DAL756,B752,3000,RDU,Blue,No,Raleigh/Durham,North Carolina
5-Feb-23,0454,AAL2513,B738,9000,CMH,Green,No,Columbus,Ohio
5-Feb-23,0446,UAL1322,A320,6300,RNO,Green,No,Reno,Nevada
5-Feb-23,0433,ASA1337,B39M,14000,SCT,Red,No,San Diego,California
5-Feb-23,0430,SKW3959,E75L,11000,NCT,Green,No,Mather,California
5-Feb-23,0410,UAL1735,B739,18000,ZNY,Green,No,Ronkonkoma,New York
5-Feb-23,0355,UAL1226,A319,2000,JAX,Green,No,Jacksonville,Florida
5-Feb-23,0354,NKS889,A20N,8000,SCT,Green,No,San Diego,California
5-Feb-23,0341,LN212AL,PC12,1500,PSC,Green,No,Pasco,Washington
5-Feb-23,0303,ERU821,C172,2000,DAB,White,No,Daytona Beach,Florida
5-Feb-23,0250,N627DW,RV7,2600,RST,Green,No,Rochester,Minnesota
5-Feb-23,0250,AAL1566,B738,4000,RDU,Green,No,Raleigh/Durham,North Carolina
5-Feb-23,0226,DAL1661,B737,6500,P31,Green,No,Pensacola,Florida
5-Feb-23,0217,UAL584,B39M,4000,SAN,Green,No,San Diego,California
5-Feb-23,0212,UAL584,B739,5000,SCT,Green,No,San Diego,California
5-Feb-23,0208,ERU821,C172,5000,TPA,Green,No,Tampa,Florida
5-Feb-23,0205,SWA1312,B737,8500,P50,Green,No,Phoenix,Arizona
5-Feb-23,0200,ASA1437,B739,2300,SAN,Green,No,San Diego,California
5-Feb-23,0155,AAL2358,A319,9000,CLT,Red,No,Charlotte,North Carolina
5-Feb-23,0145,LN911XA,HELO,1500,MSY,Green,No,New Orleans,Louisiana
5-Feb-23,0125,AAL1180,B738,4000,D10,Purple,No,Dallas-Fort Worth,Texas
5-Feb-23,0105,MTU99,DA40,5500,ZME,Blue,No,Memphis,Tennessee
5-Feb-23,0105,AAL2982,B738,4000,AUS,Green,No,Austin,Texas
5-Feb-23,0104,EJA304,E55P,5000,PBI,Green,No,West Palm Beach,Florida
5-Feb-23,0103,N8389L,C172,4000,HSV,Blue,No,Huntsville,Alabama
5-Feb-23,0038,PDT5994,E145,10000,SBN,Green,No,South Bend,Indiana
5-Feb-23,0005,SWA513,B738,9000,PCT,Blue,No,Warrenton,Virginia
5-Feb-23,0002,MTU90,DA40,7000,ZME,Blue,No,Memphis,Tennessee
6-Feb-23,0609,UAL2400,B752,4400,NCT,Green,No,Mather,California
6-Feb-23,0534,SWA1342,B737,3000,T75,Green,No,St. Charles,Missouri
6-Feb-23,0528,N704NL,C150,2300,I90,Green,No,Houston,Texas
6-Feb-23,0528,SWD7,C680,4000,MCI,Blue,No,Kansas City,Missouri
6-Feb-23,0523,UAL1848,B739,14000,NCT,Green,No,Mather,California
6-Feb-23,0513,DPS102,AS50,1200,IAH,Green,No,Houston,Texas
6-Feb-23,0450,JBU887,E190,23000,ZME,Green,No,Memphis,Tennessee
6-Feb-23,0424,UAL2348,B737,6000,SAT,Green,No,San Antonio,Texas
6-Feb-23,0347,N887KJ,P28A,5500,PBI,Green,No,West Palm Beach,Florida
6-Feb-23,0340,RPA4543,E75S,16000,TUL,Blue,No,Tulsa,Oklahoma
6-Feb-23,0315,SKW5744,E75L,20000,ZLA,Green,No,Palmsdale,California
6-Feb-23,0259,N419CF,B407,2500,DTO,Blue,No,Denton,Texas
6-Feb-23,0256,SKW3382,E75L,4000,NCT,Green,No,Mather,California
6-Feb-23,0255,SKW921A,E75L,34000,ZOA,Blue,No,Fremont,California
6-Feb-23,0255,AAL2736,A321,Unk,D10,Unk,No,Dallas-Fort Worth,Texas
6-Feb-23,0254,SWA1096,B737,6000,SCT,Green,No,San Diego,California
6-Feb-23,0253,DAL2329,A320,15000,ZDC,Green,No,Leesburg,Virginia
6-Feb-23,0250,LN971SC,BE9L,12000,ZOA,Blue,No,Fremont,California
6-Feb-23,0230,N8139K,SR22,2500,T75,Blue,No,St. Charles,Missouri
6-Feb-23,0225,UAL2213,A321,35000,ZJX,Green,No,Hillard,Florida
6-Feb-23,0217,N76FL,S76B,300,EMT,Green,No,El Monte,California
6-Feb-23,0213,NKS1295,A321,9500,MCI,Green,No,Kansas City,Missouri
6-Feb-23,0145,AAL2725,A321,10000,CLT,Green,No,Charlotte,North Carolina
6-Feb-23,0134,N900LJ,F900,2500,BNA,Green,No,Nashville,Tennessee
6-Feb-23,0131,ABX183,B763,4000,CVG,Green,No,Covington,Kentucky
6-Feb-23,0106,BLUE53,C17,3000,TPA,Green,No,Tampa,Florida
6-Feb-23,0101,EJA737,CL35,3000,PDK,Green,No,Atlanta,Georgia
6-Feb-23,0029,UAL2181,B39M,11000,C90,Green,No,Elgin,Illinois
6-Feb-23,0025,FDX765,B763,13000,CLT,Green,No,Charlotte,North Carolina
7-Feb-23,2335,DAL1541,A321,5000,MIA,Green,No,Miami,Florida
7-Feb-23,2333,N80755,C172,700,CRG,Green,No,Jacksonville,Florida
7-Feb-23,1129,AAH220,B733,Unk,HCF,Unk,No,Honolulu,Hawaii
7-Feb-23,0942,UAL73,B787,40000,ZBW,Green,No,Nashua,New Hampshire
7-Feb-23,0619,SWA1885,B737-800,Unk,S46,Unk,No,Burien,Washington
7-Feb-23,0556,SWA2239,B737,19000,NCT,Green,No,Mather,California
7-Feb-23,0542,N104AE,B407,4500,ZID,Green,No,Indianapolis,Indiana
7-Feb-23,0446,AAL1469,B768,10000,SDF,Green,No,Louisville,Kentucky
7-Feb-23,0441,SKW3743,E75L,34000,ZSE,Green,No,Auburn,Washington
7-Feb-23,0439,N165PT,R44,1600,BUR,Green,No,Burbank,California
7-Feb-23,0435,SWA1249,B738,41000,ZHU,Green,No,Houston,Texas
7-Feb-23,0435,GLIZZY1,F35,3200,ZAB,Green,No,Albuquerque,New Mexico
7-Feb-23,0426,UPS1357,B752,8000,SDF,Green,No,Louisville,Kentucky
7-Feb-23,0426,SKW3856,E75L,34000,ZSE,Green,No,Auburn,Washington
7-Feb-23,0420,GUNN01,A10,18000,ZJX,Green,No,Hillard,Florida
7-Feb-23,0405,CTL18,AC50,7000,MCI,Green,No,Kansas City,Missouri
7-Feb-23,0400,DAL2120,B739,11000,ZTL,Green,No,Hampton,Georgia
7-Feb-23,0342,MXY101,BC53,Unk,TPA,Green,No,Tampa,Florida
7-Feb-23,0315,HATED75,UH60,1500,WOC,Green,Yes,Washington,District of Columbia
7-Feb-23,0310,SWA744,B737,3000,NCT,Green,No,Mather,California
7-Feb-23,0255,EDL5101,CRJ9,17000,ZTL,Green,No,Hampton,Georgia
7-Feb-23,0244,SWA2554,B737,Unk,PCT,Blue,No,Warrenton,Virginia
7-Feb-23,0229,SWA2256,B38M,2000,D10,Green,No,Dallas-Fort Worth,Texas
7-Feb-23,0150,LTA52,DA40,3500,ILM,Blue,No,Wilmington,North Carolina
7-Feb-23,0132,N741WB,C172,6500,ZME,Green,No,Memphis,Tennessee
7-Feb-23,0129,SWA2554,B737,13000,PCT,Green,No,Warrenton,Virginia
7-Feb-23,0126,N739CH,C172,2000,CMH,White,No,Columbus,Ohio
7-Feb-23,0104,N650FT,P28A,4500,JAX,Blue,No,Jacksonville,Florida
7-Feb-23,0057,FFT819,A20N,8500,PHL,Green,No,Philadelphia,Pennsylvania
7-Feb-23,0056,SKQ61,PC12,7000,PCT,Green,No,Warrenton,Virginia
7-Feb-23,0054,N8534N,P28A,9500,AVL,Green,No,Asheville,North Carolina
7-Feb-23,0045,SKQ33,PC12,500,JQF,Green,No,Concord,North Carolina
7-Feb-23,0045,UPS9853,B757,12000,RDU,Green,No,Raleigh/Durham,North Carolina
7-Feb-23,0035,SKQ33,PC12,4000,CLT,Green,No,Charlotte,North Carolina
7-Feb-23,0027,SKQ61,PC12,7000,PCT,Green,No,Warrenton,Virginia
7-Feb-23,0021,PDU65,P28A,5000,HUF,Green,No,Terre Haute,Indiana
7-Feb-23,0018,SWA2013,B737,2000,ORF,Green,No,Norfolk,Virginia
8-Feb-23,2358,OSU28,C172,5000,CMH,Green,No,Columbus,Ohio
8-Feb-23,2350,DAL2536,A321,3600,DTW,Green,No,Detroit,Michigan
8-Feb-23,1358,SKW3913,E75L,11000,SLC,Green,No,Salt Lake City,Utah
8-Feb-23,0736,SCX305,B738,10000,M98,Green,No,Minneapolis,Minnesota
8-Feb-23,0725,DAL1252,A319,5700,BIL,Blue,No,Billings,Montana
8-Feb-23,0522,N6605P,C152,1600,EUG,Blue,No,Eugene,Oregon
8-Feb-23,0449,UAL2342,B738,10000,EUG,Green,No,Eugene,Oregon
8-Feb-23,0419,SWA977,B737,12000,NCT,Green,No,Mather,California
8-Feb-23,0415,SWA914,B738,7500,NCT,Green,No,Mather,California
8-Feb-23,0414,SWA1633,B738,12000,F11,Blue,No,Orlando,Florida
8-Feb-23,0309,SWA805,B738,11000,D01,Green,No,Denver,Colorado
8-Feb-23,0307,ASI560,P28A,3000,CHD,Green,No,Chandler,Arizona
8-Feb-23,0244,AAL1182,A321,10000,PHL,Green,No,Philadelphia,Pennsylvania
